step,agent_id,alpha,x,y,sugar,metabolism,age,decision,target_x,target_y,target_alpha,collected,in_house,alive
0,22,-0.933,6,10,13.2,1.783543075615619,1,"1,(5,9)-START",5,9,,0,False,True
0,2,-0.555,10,10,16.2,1.783543075615619,1,"1,(10,9)-START",10,9,,3,False,True
0,43,-0.709,10,1,13.2,1.783543075615619,1,2-STAY,,,,0,False,True
0,34,-0.978,3,2,0,1.783543075615619,0,"4,(4,1)",,,0.964,0,False,False
0,48,-0.5,16,14,14.2,1.783543075615619,1,"1,(16,15)-START",16,15,,1,False,True
0,39,-0.012,0,5,13.2,1.783543075615619,1,"1,(0,5)-START",,,,0,False,True
0,28,-0.897,2,11,13.2,1.783543075615619,1,"1,(4,11)-START",4,11,,0,False,True
0,20,-0.675,16,7,13.2,1.783543075615619,1,"1,(15,6)-START",15,6,,0,False,True
0,4,0.27,19,14,13.2,1.783543075615619,1,"1,(18,13)-START",18,13,,0,False,True
0,26,0.536,19,13,13.2,1.783543075615619,1,"1,(19,13)-START",,,,0,False,True
0,38,0.395,17,9,13.2,1.783543075615619,1,"1,(17,9)-START",,,,0,False,True
0,27,-0.822,12,14,14.2,1.783543075615619,1,"1,(12,12)-START",12,12,,1,False,True
0,33,-0.607,5,13,16.2,1.783543075615619,1,2-STAY,,,,3,False,True
0,32,-0.822,15,15,15.2,1.783543075615619,1,"1,(15,14)-START",15,14,,2,False,True
0,8,0.822,2,6,13.2,1.783543075615619,1,"1,(2,7)-START",2,7,,0,False,True
0,10,-0.581,8,19,28.2,1.783543075615619,1,"4,(8,18)-WIN",,,-0.08,0,False,True
0,23,0.932,15,1,13.2,1.783543075615619,1,"1,(14,1)-START",14,1,,0,False,True
0,29,-0.113,1,2,13.2,1.783543075615619,1,"1,(1,2)-START",,,,0,False,True
0,41,0.045,6,0,13.2,1.783543075615619,1,"1,(6,0)-START",,,,0,False,True
0,30,-0.385,17,0,13.2,1.783543075615619,1,"1,(17,0)-START",,,,0,False,True
0,49,0.975,19,7,13.2,1.783543075615619,1,2-STAY,,,,0,False,True
0,1,0.651,5,11,16.2,1.783543075615619,1,"1,(5,10)-START",5,10,,3,False,True
0,40,0.08,12,11,13.2,1.783543075615619,1,"1,(10,10)-START",10,10,,0,False,True
0,45,0.7,4,10,13.2,1.783543075615619,1,"1,(4,11)-START",4,11,,0,False,True
0,37,-0.894,4,16,13.2,1.783543075615619,1,"1,(4,15)-START",4,15,,0,False,True
0,47,-0.787,2,0,13.2,1.783543075615619,1,2-STAY,,,,0,False,True
0,13,-0.146,16,15,13.2,1.783543075615619,1,"1,(16,15)-START",,,,0,False,True
0,21,-0.248,5,8,16.2,1.783543075615619,1,"1,(5,5)-START",5,5,,3,False,True
0,5,0.65,2,19,13.2,1.783543075615619,1,2-STAY,,,,0,False,True
0,25,-0.158,7,16,13.2,1.783543075615619,1,"1,(7,17)-START",7,17,,0,False,True
0,6,-0.546,12,0,13.2,1.783543075615619,1,"1,(12,0)-START",,,,0,False,True
0,18,0.809,10,0,13.2,1.783543075615619,1,"1,(10,1)-START",10,1,,0,False,True
0,0,-0.83,6,17,13.2,1.783543075615619,1,"1,(5,16)-START",5,16,,0,False,True
0,24,0.365,3,7,13.2,1.783543075615619,1,"1,(3,6)-START",3,6,,0,False,True
0,17,-0.7,10,16,13.2,1.783543075615619,1,"1,(10,17)-START",10,17,,0,False,True
0,7,0.4,7,13,13.2,1.783543075615619,1,"1,(5,13)-START",5,13,,0,False,True
0,46,-0.801,16,3,13.2,1.783543075615619,1,"1,(18,3)-START",18,3,,0,False,True
0,11,-0.176,17,3,13.2,1.783543075615619,1,"1,(17,3)-START",,,,0,False,True
0,31,0.29,10,17,13.2,1.783543075615619,1,"1,(10,16)-START",10,16,,0,False,True
0,35,0.964,4,2,28.2,1.783543075615619,1,"1,(4,2)-START",,,,0,False,True
0,3,0.976,3,10,13.2,1.783543075615619,1,"1,(3,10)-START",,,,0,False,True
0,44,-0.748,14,9,16.2,1.783543075615619,1,"1,(16,9)-START",16,9,,3,False,True
0,19,0.957,12,15,13.2,1.783543075615619,1,"1,(12,15)-START",,,,0,False,True
0,15,0.141,5,15,16.2,1.783543075615619,1,"1,(5,16)-START",5,16,,3,False,True
0,12,0.706,18,3,13.2,1.783543075615619,1,"1,(18,3)-START",,,,0,False,True
0,42,0.812,8,10,13.2,1.783543075615619,1,"1,(8,10)-START",,,,0,False,True
0,36,0.372,0,9,13.2,1.783543075615619,1,2-STAY,,,,0,False,True
0,14,0.635,15,17,13.2,1.783543075615619,1,"1,(15,15)-START",15,15,,0,False,True
0,16,-0.814,15,9,13.2,1.783543075615619,1,"1,(15,9)-START",,,,0,False,True
1,21,-0.248,5,7,17.4,1.783543075615619,2,TRAVELING,5,5,,3,False,True
1,24,0.365,3,6,11.4,1.783543075615619,2,TRAVELING,,,,0,False,True
1,18,0.809,11,0,11.4,1.783543075615619,2,TRAVELING,10,1,,0,False,True
1,14,0.635,15,16,11.4,1.783543075615619,2,TRAVELING,15,15,,0,False,True
1,11,-0.176,17,4,11.4,1.783543075615619,2,"1,(16,3)-START",16,3,,0,False,True
1,46,-0.801,17,3,11.4,1.783543075615619,2,TRAVELING,18,3,,0,False,True
1,38,0.395,17,9,11.4,1.783543075615619,2,2-STAY,,,,0,False,True
1,33,-0.607,5,14,19.4,1.783543075615619,2,"1,(5,14)-START",,,,5,False,True
1,39,-0.012,1,5,11.4,1.783543075615619,2,"1,(4,5)-START",4,5,,0,False,True
1,1,0.651,5,10,17.4,1.783543075615619,2,TRAVELING,,,,3,False,True
1,22,-0.933,6,9,11.4,1.783543075615619,2,TRAVELING,5,9,,0,False,True
1,26,0.536,18,13,11.4,1.783543075615619,2,"1,(19,14)-START",19,14,,0,False,True
1,15,0.141,5,16,15.4,1.783543075615619,2,TRAVELING,,,,1,False,True
1,5,0.65,2,19,11.4,1.783543075615619,2,2-STAY,,,,0,False,True
1,45,0.7,4,11,11.4,1.783543075615619,2,TRAVELING,,,,0,False,True
1,30,-0.385,18,0,11.4,1.783543075615619,2,"1,(18,3)-START",18,3,,0,False,True
1,17,-0.7,11,16,11.4,1.783543075615619,2,TRAVELING,10,17,,0,False,True
1,7,0.4,6,13,14.4,1.783543075615619,2,TRAVELING,5,13,,3,False,True
1,41,0.045,6,0,11.4,1.783543075615619,2,2-STAY,,,,0,False,True
1,40,0.08,11,11,14.4,1.783543075615619,2,TRAVELING,10,10,,3,False,True
