step,agent_id,alpha,x,y,sugar,metabolism,age,decision,target_x,target_y,target_alpha,collected,in_house,alive
0,1,-0.255,13,18,14.1,0.929126270445708,1,2-STAY,,,,0,False,True
0,37,0.339,6,1,29.1,0.929126270445708,1,"4,(5,1)-WIN",,,0.678,0,False,True
0,46,-0.783,7,0,14.1,0.929126270445708,1,2-STAY,,,,0,False,True
0,25,-0.788,5,0,14.1,0.929126270445708,1,"1,(5,0)-START",,,,0,False,True
0,13,0.574,19,14,14.1,0.929126270445708,1,2-STAY,,,,0,False,True
0,3,0.64,1,3,14.1,0.929126270445708,1,2-STAY,,,,0,False,True
0,42,0.722,0,17,14.1,0.929126270445708,1,2-STAY,,,,0,False,True
0,24,-0.151,4,17,14.1,0.929126270445708,1,"1,(3,18)-START",3,18,,0,False,True
0,27,0.435,10,3,14.1,0.929126270445708,1,2-STAY,,,,0,False,True
0,33,-0.479,18,12,0,0.929126270445708,0,"4,(18,13)",,,0.825,0,False,False
0,44,-0.309,2,18,14.1,0.929126270445708,1,"1,(4,18)-START",4,18,,0,False,True
0,11,-0.794,16,19,0,0.929126270445708,0,"4,(15,19)",,,-0.962,0,False,False
0,39,0.645,5,12,17.1,0.929126270445708,1,"1,(5,12)-START",,,,3,False,True
0,48,-0.247,13,5,18.1,0.929126270445708,1,"1,(13,5)-START",,,,4,False,True
0,26,0.469,4,4,17.1,0.929126270445708,1,"1,(4,4)-START",,,,3,False,True
0,31,0.695,3,6,16.1,0.929126270445708,1,"1,(3,6)-START",,,,2,False,True
0,19,-0.406,16,3,15.1,0.929126270445708,1,"1,(16,3)-START",,,,1,False,True
0,14,0.058,10,10,14.1,0.929126270445708,1,2-STAY,,,,0,False,True
0,18,-0.859,5,19,14.1,0.929126270445708,1,2-STAY,,,,0,False,True
0,41,-0.808,16,1,14.1,0.929126270445708,1,2-STAY,,,,0,False,True
0,28,0.875,14,8,17.1,0.929126270445708,1,"1,(14,8)-START",,,,3,False,True
0,47,0.132,6,3,16.1,0.929126270445708,1,"1,(6,3)-START",,,,2,False,True
0,38,-0.309,9,7,29.1,0.929126270445708,1,"4,(9,8)-WIN",,,0.778,0,False,True
0,6,0.956,11,19,14.1,0.929126270445708,1,"1,(13,19)-START",13,19,,0,False,True
0,23,0.615,4,18,14.1,0.929126270445708,1,"4,(3,18)-FAIL",,,,0,False,True
0,0,-0.962,15,19,29.1,0.929126270445708,1,2-STAY,,,,0,False,True
0,49,-0.626,3,0,14.1,0.929126270445708,1,"4,(4,0)-FAIL",,,,0,False,True
0,29,0.714,14,9,17.1,0.929126270445708,1,"1,(14,9)-START",,,,3,False,True
0,32,0.37,12,5,17.1,0.929126270445708,1,"1,(12,5)-START",,,,3,False,True
0,22,0.29,11,5,17.1,0.929126270445708,1,"1,(11,5)-START",,,,3,False,True
0,43,0.722,15,16,16.1,0.929126270445708,1,"1,(15,16)-START",,,,2,False,True
0,4,-0.809,13,4,17.1,0.929126270445708,1,"1,(12,5)-START",12,5,,3,False,True
0,35,-0.306,10,12,14.1,0.929126270445708,1,2-STAY,,,,0,False,True
0,30,0.425,12,2,14.1,0.929126270445708,1,2-STAY,,,,0,False,True
0,17,-0.264,18,8,14.1,0.929126270445708,1,2-STAY,,,,0,False,True
0,5,-0.743,15,15,17.1,0.929126270445708,1,"1,(15,15)-START",,,,3,False,True
0,2,-0.212,16,13,16.1,0.929126270445708,1,"1,(16,13)-START",,,,2,False,True
0,40,-0.879,12,7,15.1,0.929126270445708,1,"4,(12,6)-FAIL",,,,1,False,True
0,12,-0.812,18,1,14.1,0.929126270445708,1,2-STAY,,,,0,False,True
0,15,-0.747,14,4,18.1,0.929126270445708,1,"1,(14,4)-START",,,,4,False,True
0,36,-0.644,5,16,16.1,0.929126270445708,1,"1,(5,16)-START",,,,2,False,True
0,45,-0.102,6,4,17.1,0.929126270445708,1,"1,(6,4)-START",,,,3,False,True
0,8,0.159,2,1,14.1,0.929126270445708,1,2-STAY,,,,0,False,True
0,34,0.825,17,13,29.1,0.929126270445708,1,"1,(17,13)-START",,,,0,False,True
0,16,-0.9,2,10,14.1,0.929126270445708,1,2-STAY,,,,0,False,True
0,20,-0.917,11,13,15.1,0.929126270445708,1,2-STAY,,,,1,False,True
0,21,0.547,13,19,14.1,0.929126270445708,1,"4,(12,19)-FAIL",,,,0,False,True
0,7,-0.636,8,18,14.1,0.929126270445708,1,2-STAY,,,,0,False,True
1,12,-0.812,18,1,13.1,0.929126270445708,2,2-STAY,,,,0,False,True
1,31,0.695,4,6,18.1,0.929126270445708,2,"1,(4,6)-START",,,,3,False,True
1,34,0.825,17,13,28.1,0.929126270445708,2,2-STAY,,,,0,False,True
1,27,0.435,10,3,13.1,0.929126270445708,2,2-STAY,,,,0,False,True
1,0,-0.962,15,19,28.1,0.929126270445708,2,2-STAY,,,,0,False,True
1,35,-0.306,10,12,13.1,0.929126270445708,2,2-STAY,,,,0,False,True
1,37,0.339,6,1,28.1,0.929126270445708,2,2-STAY,,,,0,False,True
