step,agent_id,alpha,x,y,sugar,metabolism,age,decision,target_x,target_y,target_alpha,collected,in_house,alive
0,25,0.887,18,16,15.4,0.5937877680754614,1,"1,(18,15)-START",18,15,,1,False,True
0,14,0.618,10,7,15.4,0.5937877680754614,1,"1,(10,6)-START",10,6,,1,False,True
0,0,0.317,1,12,15.4,0.5937877680754614,1,"1,(1,12)-START",,,,1,False,True
0,5,-0.933,13,7,17.4,0.5937877680754614,1,"1,(12,7)-START",12,7,,3,False,True
0,44,-0.896,10,17,15.4,0.5937877680754614,1,"3,(10,18)-FAIL-LOW SUG",,,,1,False,True
0,34,-0.598,15,15,18.4,0.5937877680754614,1,"1,(15,16)-START",15,16,,4,False,True
0,19,-0.029,6,12,17.4,0.5937877680754614,1,2-STAY,,,,3,False,True
0,49,0.044,12,18,15.4,0.5937877680754614,1,"1,(12,18)-START",,,,1,False,True
0,30,0.055,17,11,15.4,0.5937877680754614,1,"1,(16,11)-START",16,11,,1,False,True
0,27,-0.577,17,7,16.4,0.5937877680754614,1,"1,(17,7)-START",,,,2,False,True
0,13,0.209,4,13,18.4,0.5937877680754614,1,"1,(4,13)-START",,,,4,False,True
0,20,-0.702,19,16,14.4,0.5937877680754614,1,"1,(19,16)-START",,,,0,False,True
0,40,0.758,8,1,15.4,0.5937877680754614,1,"1,(10,1)-START",10,1,,1,False,True
0,42,0.717,8,18,15.4,0.5937877680754614,1,"1,(8,16)-START",8,16,,1,False,True
0,36,0.39,17,0,14.4,0.5937877680754614,1,"1,(17,1)-START",17,1,,0,False,True
0,28,-0.647,12,5,17.4,0.5937877680754614,1,"1,(12,5)-START",,,,3,False,True
0,11,0.854,4,7,17.4,0.5937877680754614,1,"1,(3,8)-START",3,8,,3,False,True
0,23,-0.269,14,13,18.4,0.5937877680754614,1,"1,(14,14)-START",14,14,,4,False,True
0,48,0.647,15,14,18.4,0.5937877680754614,1,"1,(15,13)-START",15,13,,4,False,True
0,16,-0.376,2,15,16.4,0.5937877680754614,1,"1,(2,16)-START",2,16,,2,False,True
0,3,-0.145,11,18,15.4,0.5937877680754614,1,"1,(10,17)-START",10,17,,1,False,True
0,2,-0.982,14,17,16.4,0.5937877680754614,1,"1,(15,16)-START",15,16,,2,False,True
0,46,0.195,17,15,16.4,0.5937877680754614,1,"1,(17,15)-START",,,,2,False,True
0,43,0.126,17,2,15.4,0.5937877680754614,1,"1,(16,2)-START",16,2,,1,False,True
0,33,-0.638,1,5,15.4,0.5937877680754614,1,"1,(1,5)-START",,,,1,False,True
0,8,-0.749,6,1,15.4,0.5937877680754614,1,"1,(5,1)-START",5,1,,1,False,True
0,24,-0.47,1,18,14.4,0.5937877680754614,1,"1,(1,16)-START",1,16,,0,False,True
0,47,-0.766,1,16,15.4,0.5937877680754614,1,"1,(1,15)-START",1,15,,1,False,True
0,9,0.157,4,11,16.4,0.5937877680754614,1,"1,(2,11)-START",2,11,,2,False,True
0,41,0.16,4,17,16.4,0.5937877680754614,1,2-STAY,,,,2,False,True
0,26,0.659,14,10,17.4,0.5937877680754614,1,"1,(14,10)-START",,,,3,False,True
0,12,-0.058,9,6,15.4,0.5937877680754614,1,"1,(9,7)-START",9,7,,1,False,True
0,38,0.755,9,1,14.4,0.5937877680754614,1,"1,(9,1)-START",,,,0,False,True
0,17,0.889,11,8,15.4,0.5937877680754614,1,"1,(11,8)-START",,,,1,False,True
0,35,-0.093,14,16,17.4,0.5937877680754614,1,"1,(14,16)-START",,,,3,False,True
0,39,-0.956,11,3,16.4,0.5937877680754614,1,"1,(10,4)-START",10,4,,2,False,True
0,6,0.202,12,11,16.4,0.5937877680754614,1,"1,(12,11)-START",,,,2,False,True
0,37,0.844,5,4,33.4,0.5937877680754614,1,"4,(6,4)-WIN",,,-0.803,4,False,True
0,1,-0.472,3,1,15.4,0.5937877680754614,1,"1,(3,1)-START",,,,1,False,True
0,10,0.626,15,17,16.4,0.5937877680754614,1,"1,(15,16)-START",15,16,,2,False,True
0,21,0.094,0,4,14.4,0.5937877680754614,1,"1,(1,4)-START",1,4,,0,False,True
0,22,-0.469,2,3,16.4,0.5937877680754614,1,"1,(2,3)-START",,,,2,False,True
0,15,0.065,7,11,16.4,0.5937877680754614,1,"1,(6,12)-START",6,12,,2,False,True
0,7,0.524,16,18,15.4,0.5937877680754614,1,"1,(16,17)-START",16,17,,1,False,True
0,32,-0.959,3,11,16.4,0.5937877680754614,1,"1,(3,11)-START",,,,2,False,True
0,31,-0.112,3,7,17.4,0.5937877680754614,1,"1,(3,7)-START",,,,3,False,True
