step,agent_id,alpha,x,y,sugar,metabolism,age,decision,target_x,target_y,target_alpha,collected,in_house,alive
0,13,0.347,1,1,14.7,1.2800307334434837,1,2-STAY,,,,1,False,True
0,24,0.507,1,18,13.7,1.2800307334434837,1,"1,(1,18)-START",,,,0,False,True
0,6,0.022,5,4,18.7,1.2800307334434837,1,"1,(5,4)-START",,,,5,False,True
0,38,-0.034,0,8,14.7,1.2800307334434837,1,"1,(2,8)-START",2,8,,1,False,True
0,1,0.027,6,24,18.7,1.2800307334434837,1,"1,(6,24)-START",,,,5,False,True
0,7,-0.46,17,3,13.7,1.2800307334434837,1,"1,(17,4)-START",17,4,,0,False,True
0,9,-0.93,25,9,16.7,1.2800307334434837,1,"1,(25,9)-START",,,,3,False,True
0,22,-0.913,25,23,17.7,1.2800307334434837,1,"1,(25,23)-START",,,,4,False,True
0,5,-0.435,9,26,15.7,1.2800307334434837,1,"1,(9,26)-START",,,,2,False,True
0,21,0.639,11,19,28.7,1.2800307334434837,1,"4,(11,18)-WIN",,,-0.602,0,False,True
0,37,0.958,26,26,16.7,1.2800307334434837,1,"1,(24,26)-START",24,26,,3,False,True
0,48,-0.832,29,14,0,1.2800307334434837,0,"4,(28,14)",,,-0.854,0,False,False
0,20,0.473,14,24,16.7,1.2800307334434837,1,"1,(14,24)-START",,,,3,False,True
0,45,0.887,7,4,17.7,1.2800307334434837,1,"1,(5,4)-START",5,4,,4,False,True
0,36,0.356,16,21,13.7,1.2800307334434837,1,"1,(16,24)-START",16,24,,0,False,True
0,40,0.577,24,26,17.7,1.2800307334434837,1,"1,(23,26)-START",23,26,,4,False,True
0,27,-0.32,4,11,14.7,1.2800307334434837,1,"1,(4,10)-START",4,10,,1,False,True
0,18,0.18,20,13,13.7,1.2800307334434837,1,"1,(20,10)-START",20,10,,0,False,True
0,30,-0.052,20,19,14.7,1.2800307334434837,1,"1,(20,18)-START",20,18,,1,False,True
0,12,-0.504,9,23,16.7,1.2800307334434837,1,"1,(9,22)-START",9,22,,3,False,True
0,43,-0.396,11,12,13.7,1.2800307334434837,1,"1,(10,11)-START",10,11,,0,False,True
0,0,-0.982,3,18,14.7,1.2800307334434837,1,2-STAY,,,,1,False,True
0,39,0.993,7,2,16.7,1.2800307334434837,1,"1,(5,2)-START",5,2,,3,False,True
0,44,-0.854,29,14,28.7,1.2800307334434837,1,"1,(29,14)-START",,,,0,False,True
