step,agent_id,alpha,x,y,sugar,metabolism,age,decision,target_x,target_y,target_alpha,collected,in_house,alive
0,21,0.457,8,10,17.1,0.929126270445708,1,"1,(8,10)-START",,,,3,False,True
0,15,0.69,2,3,18.1,0.929126270445708,1,"1,(2,3)-START",,,,4,False,True
0,33,-0.748,25,3,19.1,0.929126270445708,1,"1,(25,3)-START",,,,5,False,True
0,31,-0.924,15,18,15.1,0.929126270445708,1,"1,(15,18)-START",,,,1,False,True
0,11,-0.408,26,4,19.1,0.929126270445708,1,"1,(26,4)-START",,,,5,False,True
0,10,0.884,1,4,18.1,0.929126270445708,1,"1,(1,4)-START",,,,4,False,True
0,23,-0.773,18,21,17.1,0.929126270445708,1,"1,(18,21)-START",,,,3,False,True
0,27,-0.746,2,10,17.1,0.929126270445708,1,"1,(2,10)-START",,,,3,False,True
0,9,-0.902,11,2,17.1,0.929126270445708,1,"1,(11,2)-START",,,,3,False,True
0,5,-0.809,12,5,17.1,0.929126270445708,1,"1,(12,5)-START",,,,3,False,True
0,30,0.07,4,22,19.1,0.929126270445708,1,"1,(4,22)-START",,,,5,False,True
0,17,-0.34,22,10,17.1,0.929126270445708,1,"1,(22,10)-START",,,,3,False,True
0,2,0.773,27,18,17.1,0.929126270445708,1,"1,(27,18)-START",,,,3,False,True
0,25,-0.132,11,21,17.1,0.929126270445708,1,"1,(11,21)-START",,,,3,False,True
0,41,0.37,11,6,17.1,0.929126270445708,1,"1,(11,6)-START",,,,3,False,True
0,20,0.753,10,0,17.1,0.929126270445708,1,"1,(10,0)-START",,,,3,False,True
0,28,0.33,2,26,18.1,0.929126270445708,1,"1,(2,26)-START",,,,4,False,True
0,43,0.825,18,13,30.1,0.929126270445708,1,"4,(18,12)-WIN",,,-0.479,1,False,True
0,13,0.627,3,26,18.1,0.929126270445708,1,"1,(3,26)-START",,,,4,False,True
0,19,-0.84,5,27,18.1,0.929126270445708,1,"1,(5,27)-START",,,,4,False,True
0,18,-0.122,20,22,18.1,0.929126270445708,1,"1,(20,22)-START",,,,4,False,True
0,46,0.412,26,7,18.1,0.929126270445708,1,"1,(26,7)-START",,,,4,False,True
0,26,0.204,15,13,14.1,0.929126270445708,1,2-STAY,,,,0,False,True
0,40,0.873,6,26,19.1,0.929126270445708,1,"1,(6,26)-START",,,,5,False,True
0,44,-0.306,10,11,16.1,0.929126270445708,1,"1,(10,11)-START",,,,2,False,True
0,0,-0.962,16,19,16.1,0.929126270445708,1,"1,(16,19)-START",,,,2,False,True
0,35,-0.325,28,25,18.1,0.929126270445708,1,"1,(28,25)-START",,,,4,False,True
0,4,0.64,28,3,18.1,0.929126270445708,1,"1,(28,3)-START",,,,4,False,True
0,12,0.045,27,2,18.1,0.929126270445708,1,"1,(27,2)-START",,,,4,False,True
0,49,0.96,24,5,19.1,0.929126270445708,1,"1,(24,5)-START",,,,5,False,True
0,36,-0.004,22,18,17.1,0.929126270445708,1,"1,(22,18)-START",,,,3,False,True
0,8,0.15,15,8,16.1,0.929126270445708,1,"1,(15,8)-START",,,,2,False,True
0,48,-0.309,9,6,18.1,0.929126270445708,1,"1,(9,6)-START",,,,4,False,True
0,16,0.294,14,24,17.1,0.929126270445708,1,"1,(14,24)-START",,,,3,False,True
0,22,-0.859,20,19,17.1,0.929126270445708,1,"1,(20,19)-START",,,,3,False,True
0,7,0.194,25,12,17.1,0.929126270445708,1,"1,(25,12)-START",,,,3,False,True
