step,agent_id,alpha,x,y,sugar,metabolism,age,decision,target_x,target_y,target_alpha,collected,in_house,alive
0,22,-0.621,23,18,16.9,1.0999915939565195,1,"1,(23,18)-START",,,,3,False,True
0,24,0.144,9,5,17.9,1.0999915939565195,1,"1,(9,5)-START",,,,4,False,True
0,27,0.034,20,0,16.9,1.0999915939565195,1,"1,(20,0)-START",,,,3,False,True
0,28,-0.605,22,1,17.9,1.0999915939565195,1,"1,(22,1)-START",,,,4,False,True
0,32,0.704,18,24,16.9,1.0999915939565195,1,"1,(18,24)-START",,,,3,False,True
0,40,-0.189,10,2,16.9,1.0999915939565195,1,"1,(10,2)-START",,,,3,False,True
0,17,-0.372,22,20,17.9,1.0999915939565195,1,"1,(22,20)-START",,,,4,False,True
0,11,-0.291,3,20,17.9,1.0999915939565195,1,"1,(3,20)-START",,,,4,False,True
0,21,0.665,19,18,16.9,1.0999915939565195,1,"1,(19,18)-START",,,,3,False,True
0,26,-0.192,26,9,17.9,1.0999915939565195,1,"1,(26,9)-START",,,,4,False,True
0,3,-0.341,10,16,15.9,1.0999915939565195,1,"1,(10,16)-START",,,,2,False,True
0,16,0.433,7,19,16.9,1.0999915939565195,1,2-STAY,,,,3,False,True
0,2,0.097,1,4,17.9,1.0999915939565195,1,"1,(1,4)-START",,,,4,False,True
0,30,-0.119,2,11,16.9,1.0999915939565195,1,"1,(2,11)-START",,,,3,False,True
0,33,0.323,7,23,18.9,1.0999915939565195,1,"1,(7,23)-START",,,,5,False,True
0,47,-0.878,16,29,15.9,1.0999915939565195,1,"1,(16,29)-START",,,,2,False,True
0,34,-0.233,5,25,18.9,1.0999915939565195,1,"1,(5,25)-START",,,,5,False,True
0,12,-0.329,3,19,16.9,1.0999915939565195,1,"1,(3,19)-START",,,,3,False,True
0,8,-0.781,17,18,16.9,1.0999915939565195,1,"1,(17,18)-START",,,,3,False,True
0,15,-0.77,5,26,18.9,1.0999915939565195,1,"1,(5,26)-START",,,,5,False,True
0,36,-0.894,2,3,17.9,1.0999915939565195,1,"1,(1,4)-START",1,4,,4,False,True
0,19,-0.634,11,18,16.9,1.0999915939565195,1,"1,(11,18)-START",,,,3,False,True
0,39,0.021,26,27,17.9,1.0999915939565195,1,"1,(26,27)-START",,,,4,False,True
0,37,0.652,4,12,16.9,1.0999915939565195,1,"1,(4,12)-START",,,,3,False,True
0,6,-0.069,5,15,15.9,1.0999915939565195,1,"1,(5,15)-START",,,,2,False,True
0,48,-0.413,24,11,16.9,1.0999915939565195,1,"1,(24,11)-START",,,,3,False,True
0,29,0.877,6,11,16.9,1.0999915939565195,1,"1,(6,11)-START",,,,3,False,True
0,43,0.234,0,27,16.9,1.0999915939565195,1,"1,(0,27)-START",,,,3,False,True
0,44,0.983,28,28,16.9,1.0999915939565195,1,"1,(28,28)-START",,,,3,False,True
0,20,0.324,15,24,16.9,1.0999915939565195,1,"1,(15,24)-START",,,,3,False,True
0,31,0.521,4,4,18.9,1.0999915939565195,1,"1,(4,4)-START",,,,5,False,True
0,46,0.846,20,23,17.9,1.0999915939565195,1,"1,(20,23)-START",,,,4,False,True
0,7,0.498,2,15,15.9,1.0999915939565195,1,"1,(2,15)-START",,,,2,False,True
0,14,0.546,9,10,16.9,1.0999915939565195,1,"1,(9,10)-START",,,,3,False,True
0,5,-0.043,12,23,16.9,1.0999915939565195,1,"1,(12,23)-START",,,,3,False,True
0,25,0.775,20,22,17.9,1.0999915939565195,1,"1,(20,22)-START",,,,4,False,True
0,35,-0.736,10,12,15.9,1.0999915939565195,1,"1,(10,12)-START",,,,2,False,True
0,42,-0.906,10,17,15.9,1.0999915939565195,1,"1,(10,17)-START",,,,2,False,True
0,49,0.96,12,17,16.9,1.0999915939565195,1,"1,(12,17)-START",,,,3,False,True
0,10,-0.45,23,22,18.9,1.0999915939565195,1,"1,(23,22)-START",,,,5,False,True
0,18,0.623,24,10,16.9,1.0999915939565195,1,"1,(24,10)-START",,,,3,False,True
0,23,0.483,12,2,15.9,1.0999915939565195,1,"1,(12,2)-START",,,,2,False,True
0,1,-0.891,20,25,17.9,1.0999915939565195,1,"1,(20,25)-START",,,,4,False,True
0,13,-0.633,27,11,16.9,1.0999915939565195,1,"1,(27,11)-START",,,,3,False,True
0,45,-0.219,27,20,16.9,1.0999915939565195,1,"1,(27,20)-START",,,,3,False,True
0,38,0.228,8,20,16.9,1.0999915939565195,1,2-STAY,,,,3,False,True
0,41,-0.009,8,11,16.9,1.0999915939565195,1,"1,(8,11)-START",,,,3,False,True
0,9,0.013,7,9,17.9,1.0999915939565195,1,"1,(7,9)-START",,,,4,False,True
0,4,0.525,22,28,17.9,1.0999915939565195,1,"1,(22,28)-START",,,,4,False,True
0,0,0.566,0,2,16.9,1.0999915939565195,1,2-STAY,,,,3,False,True
1,22,-0.621,22,18,18.8,1.0999915939565195,2,"1,(22,18)-START",,,,3,False,True
1,49,0.96,12,16,18.8,1.0999915939565195,2,"1,(12,16)-START",,,,3,False,True
1,36,-0.894,1,3,20.8,1.0999915939565195,2,TRAVELING,1,4,,4,False,True
1,6,-0.069,4,15,16.8,1.0999915939565195,2,"1,(4,15)-START",,,,2,False,True
1,20,0.324,14,24,18.8,1.0999915939565195,2,"1,(14,24)-START",,,,3,False,True
1,7,0.498,2,14,16.8,1.0999915939565195,2,"1,(2,14)-START",,,,2,False,True
1,4,0.525,22,29,19.8,1.0999915939565195,2,"1,(22,29)-START",,,,3,False,True
1,37,0.652,4,11,18.8,1.0999915939565195,2,"1,(4,11)-START",,,,3,False,True
