step,agent_id,alpha,x,y,sugar,metabolism,age,decision,target_x,target_y,target_alpha,collected,in_house,alive
0,24,0.138,18,12,14.0,0.973180418445447,1,"1,(17,12)-START",17,12,,0,False,True
0,28,-0.265,0,10,29.0,0.973180418445447,1,"4,(0,11)-WIN",,,-0.155,0,False,True
0,3,-0.056,15,4,16.0,0.973180418445447,1,"1,(15,5)-START",15,5,,2,False,True
0,48,-0.09,18,16,14.0,0.973180418445447,1,"1,(18,15)-START",18,15,,0,False,True
0,41,-0.525,3,5,15.0,0.973180418445447,1,"1,(3,5)-START",,,,1,False,True
0,20,0.532,7,4,14.0,0.973180418445447,1,"1,(5,5)-START",5,5,,0,False,True
0,45,0.258,0,8,14.0,0.973180418445447,1,2-STAY,,,,0,False,True
0,40,0.856,3,6,14.0,0.973180418445447,1,"1,(5,5)-START",5,5,,0,False,True
0,15,-0.057,5,10,14.0,0.973180418445447,1,"1,(4,11)-START",4,11,,0,False,True
0,22,-0.671,6,18,14.0,0.973180418445447,1,"1,(6,17)-START",6,17,,0,False,True
0,13,0.145,4,9,14.0,0.973180418445447,1,"1,(4,10)-START",4,10,,0,False,True
0,9,0.797,0,18,14.0,0.973180418445447,1,2-STAY,,,,0,False,True
0,35,-0.928,16,13,14.0,0.973180418445447,1,"1,(16,13)-START",,,,0,False,True
0,39,-0.86,2,1,14.0,0.973180418445447,1,"1,(4,1)-START",4,1,,0,False,True
0,44,0.642,3,12,14.0,0.973180418445447,1,"1,(3,12)-START",,,,0,False,True
0,47,0.521,3,3,14.0,0.973180418445447,1,"1,(3,4)-START",3,4,,0,False,True
0,31,-0.035,17,2,14.0,0.973180418445447,1,"1,(14,4)-START",14,4,,0,False,True
0,16,-0.778,11,13,14.0,0.973180418445447,1,"1,(10,14)-START",10,14,,0,False,True
0,4,-0.152,0,3,14.0,0.973180418445447,1,"1,(1,2)-START",1,2,,0,False,True
0,33,0.707,18,6,14.0,0.973180418445447,1,"1,(15,6)-START",15,6,,0,False,True
0,10,0.306,4,10,14.0,0.973180418445447,1,"1,(4,10)-START",,,,0,False,True
0,32,0.715,6,2,14.0,0.973180418445447,1,2-STAY,,,,0,False,True
0,5,0.345,5,15,17.0,0.973180418445447,1,"1,(5,14)-START",5,14,,3,False,True
0,38,-0.363,8,14,17.0,0.973180418445447,1,"1,(6,14)-START",6,14,,3,False,True
0,23,-0.446,5,5,19.0,0.973180418445447,1,"1,(5,5)-START",,,,5,False,True
0,34,-0.21,10,1,14.0,0.973180418445447,1,"1,(10,0)-START",10,0,,0,False,True
