id,x,y,vision,metabolism,sugar,alpha
0,14,23,2,1.757735522488605,15,0.392
1,16,20,2,1.757735522488605,15,-0.315
2,21,11,2,1.757735522488605,15,-0.226
3,8,12,2,1.757735522488605,15,0.394
4,0,27,2,1.757735522488605,15,-0.772
5,17,8,2,1.757735522488605,15,-0.935
6,21,26,2,1.757735522488605,15,0.887
7,11,19,2,1.757735522488605,15,-0.401
8,14,25,2,1.757735522488605,15,0.587
9,27,24,2,1.757735522488605,15,0.297
10,24,24,2,1.757735522488605,15,-0.941
11,26,5,2,1.757735522488605,15,-0.06
12,29,1,2,1.757735522488605,15,0.972
13,26,25,2,1.757735522488605,15,0.652
14,18,3,2,1.757735522488605,15,-0.65
15,14,29,2,1.757735522488605,15,-0.968
16,13,29,2,1.757735522488605,15,-0.17
17,6,11,2,1.757735522488605,15,-0.776
18,28,17,2,1.757735522488605,15,0.556
19,18,11,2,1.757735522488605,15,0.98
20,15,3,2,1.757735522488605,15,0.038
21,14,20,2,1.757735522488605,15,-0.979
22,13,26,2,1.757735522488605,15,0.079
23,1,15,2,1.757735522488605,15,0.864
24,20,27,2,1.757735522488605,15,0.079
25,16,25,2,1.757735522488605,15,0.628
26,29,17,2,1.757735522488605,15,0.661
27,26,21,2,1.757735522488605,15,-0.945
28,13,16,2,1.757735522488605,15,-0.826
29,18,27,2,1.757735522488605,15,0.16
30,17,28,2,1.757735522488605,15,0.716
31,7,28,2,1.757735522488605,15,0.458
32,18,15,2,1.757735522488605,15,-0.574
33,17,1,2,1.757735522488605,15,-0.355
34,9,17,2,1.757735522488605,15,0.333
35,14,6,2,1.757735522488605,15,0.103
36,28,22,2,1.757735522488605,15,-0.411
37,15,24,2,1.757735522488605,15,-0.706
38,20,28,2,1.757735522488605,15,-0.155
39,25,5,2,1.757735522488605,15,-0.775
40,14,28,2,1.757735522488605,15,0.917
41,0,21,2,1.757735522488605,15,0.321
42,21,13,2,1.757735522488605,15,0.452
43,17,16,2,1.757735522488605,15,0.001
44,9,18,2,1.757735522488605,15,0.407
45,21,14,2,1.757735522488605,15,0.457
46,15,12,2,1.757735522488605,15,-0.966
47,24,22,2,1.757735522488605,15,-0.441
48,25,21,2,1.757735522488605,15,0.974
49,24,12,2,1.757735522488605,15,-0.194
