step,agent_id,alpha,x,y,sugar,metabolism,age,decision,target_x,target_y,target_alpha,collected,in_house,alive
0,43,0.001,18,16,15.2,1.757735522488605,1,"1,(18,15)-START",18,15,,2,False,True
0,4,-0.772,0,28,16.2,1.757735522488605,1,"1,(0,28)-START",,,,3,False,True
0,11,-0.06,26,5,0,1.757735522488605,0,"4,(25,5)",,,-0.775,0,False,False
0,3,0.394,8,11,16.2,1.757735522488605,1,"1,(8,11)-START",,,,3,False,True
0,44,0.407,8,18,16.2,1.757735522488605,1,"1,(8,18)-START",,,,3,False,True
0,48,0.974,24,21,17.2,1.757735522488605,1,"1,(24,21)-START",,,,4,False,True
0,49,-0.194,25,12,16.2,1.757735522488605,1,"1,(25,12)-START",,,,3,False,True
0,5,-0.935,16,8,15.2,1.757735522488605,1,"1,(16,8)-START",,,,2,False,True
0,2,-0.226,20,11,15.2,1.757735522488605,1,"1,(20,11)-START",,,,2,False,True
0,23,0.864,0,15,14.2,1.757735522488605,1,"1,(0,15)-START",,,,1,False,True
0,19,0.98,17,11,16.2,1.757735522488605,1,"1,(17,11)-START",,,,3,False,True
0,14,-0.65,17,3,15.2,1.757735522488605,1,"1,(17,3)-START",,,,2,False,True
0,15,-0.968,15,29,14.2,1.757735522488605,1,"1,(12,29)-START",12,29,,1,False,True
0,18,0.556,27,17,15.2,1.757735522488605,1,"1,(29,17)-START",29,17,,2,False,True
0,34,0.333,9,18,15.2,1.757735522488605,1,"1,(9,18)-START",,,,2,False,True
0,9,0.297,27,24,0,1.757735522488605,0,"4,(26,25)",,,0.652,0,False,False
0,33,-0.355,16,1,15.2,1.757735522488605,1,"1,(16,1)-START",,,,2,False,True
0,22,0.079,14,26,15.2,1.757735522488605,1,"1,(14,26)-START",,,,2,False,True
0,42,0.452,22,13,15.2,1.757735522488605,1,"1,(21,14)-START",21,14,,2,False,True
0,39,-0.775,25,5,33.2,1.757735522488605,1,"4,(26,5)-FAIL",,,,5,False,True
0,16,-0.17,12,29,15.2,1.757735522488605,1,"1,(12,29)-START",,,,2,False,True
0,28,-0.826,12,16,16.2,1.757735522488605,1,"1,(12,16)-START",,,,3,False,True
0,10,-0.941,25,24,18.2,1.757735522488605,1,"1,(25,24)-START",,,,5,False,True
