id,x,y,vision,metabolism,sugar,alpha
0,15,19,1,0.929126270445708,15,-0.962
1,13,18,1,0.929126270445708,15,-0.255
2,17,13,1,0.929126270445708,15,-0.212
3,1,3,1,0.929126270445708,15,0.64
4,12,4,1,0.929126270445708,15,-0.809
5,16,15,1,0.929126270445708,15,-0.743
6,12,19,1,0.929126270445708,15,0.956
7,8,18,1,0.929126270445708,15,-0.636
8,2,1,1,0.929126270445708,15,0.159
9,5,1,1,0.929126270445708,15,0.678
10,9,8,1,0.929126270445708,15,0.778
11,16,19,1,0.929126270445708,15,-0.794
12,18,1,1,0.929126270445708,15,-0.812
13,19,14,1,0.929126270445708,15,0.574
14,10,10,1,0.929126270445708,15,0.058
15,14,5,1,0.929126270445708,15,-0.747
16,2,10,1,0.929126270445708,15,-0.9
17,18,8,1,0.929126270445708,15,-0.264
18,5,19,1,0.929126270445708,15,-0.859
19,17,3,1,0.929126270445708,15,-0.406
20,11,13,1,0.929126270445708,15,-0.917
21,13,19,1,0.929126270445708,15,0.547
22,11,4,1,0.929126270445708,15,0.29
23,4,18,1,0.929126270445708,15,0.615
24,3,17,1,0.929126270445708,15,-0.151
25,4,0,1,0.929126270445708,15,-0.788
26,3,4,1,0.929126270445708,15,0.469
27,10,3,1,0.929126270445708,15,0.435
28,15,8,1,0.929126270445708,15,0.875
29,14,10,1,0.929126270445708,15,0.714
30,12,2,1,0.929126270445708,15,0.425
31,2,6,1,0.929126270445708,15,0.695
32,12,6,1,0.929126270445708,15,0.37
33,18,12,1,0.929126270445708,15,-0.479
34,18,13,1,0.929126270445708,15,0.825
35,10,12,1,0.929126270445708,15,-0.306
36,5,17,1,0.929126270445708,15,-0.644
37,6,1,1,0.929126270445708,15,0.339
38,9,7,1,0.929126270445708,15,-0.309
39,6,12,1,0.929126270445708,15,0.645
40,12,7,1,0.929126270445708,15,-0.879
41,16,1,1,0.929126270445708,15,-0.808
42,0,17,1,0.929126270445708,15,0.722
43,16,16,1,0.929126270445708,15,0.722
44,3,18,1,0.929126270445708,15,-0.309
45,7,4,1,0.929126270445708,15,-0.102
46,7,0,1,0.929126270445708,15,-0.783
47,7,3,1,0.929126270445708,15,0.132
48,13,6,1,0.929126270445708,15,-0.247
49,3,0,1,0.929126270445708,15,-0.626
