step,agent_id,alpha,x,y,sugar,metabolism,age,decision,target_x,target_y,target_alpha,collected,in_house,alive
0,1,-0.255,13,17,16.1,0.929126270445708,1,"1,(13,17)-START",,,,2,False,True
0,37,0.339,6,2,16.1,0.929126270445708,1,"1,(6,2)-START",,,,2,False,True
0,46,-0.783,7,0,14.1,0.929126270445708,1,2-STAY,,,,0,False,True
0,25,-0.788,5,0,15.1,0.929126270445708,1,"1,(5,0)-START",,,,1,False,True
0,13,0.574,18,14,15.1,0.929126270445708,1,"1,(18,14)-START",,,,1,False,True
0,3,0.64,1,2,15.1,0.929126270445708,1,"1,(1,2)-START",,,,1,False,True
0,42,0.722,0,17,14.1,0.929126270445708,1,2-STAY,,,,0,False,True
0,24,-0.151,3,16,17.1,0.929126270445708,1,"1,(3,16)-START",,,,3,False,True
0,27,0.435,11,3,16.1,0.929126270445708,1,"1,(11,3)-START",,,,2,False,True
0,33,-0.479,17,12,16.1,0.929126270445708,1,"1,(17,12)-START",,,,2,False,True
0,44,-0.309,2,18,15.1,0.929126270445708,1,"1,(2,18)-START",,,,1,False,True
0,11,-0.794,16,18,15.1,0.929126270445708,1,"1,(16,18)-START",,,,1,False,True
0,39,0.645,6,13,18.1,0.929126270445708,1,"1,(6,13)-START",,,,4,False,True
0,48,-0.247,13,5,18.1,0.929126270445708,1,"1,(13,5)-START",,,,4,False,True
0,26,0.469,4,4,18.1,0.929126270445708,1,"1,(4,4)-START",,,,4,False,True
0,31,0.695,2,6,16.1,0.929126270445708,1,2-STAY,,,,2,False,True
0,19,-0.406,16,3,17.1,0.929126270445708,1,"1,(16,3)-START",,,,3,False,True
0,14,0.058,10,10,14.1,0.929126270445708,1,2-STAY,,,,0,False,True
0,18,-0.859,5,18,15.1,0.929126270445708,1,"1,(5,18)-START",,,,1,False,True
0,41,-0.808,16,2,16.1,0.929126270445708,1,"1,(16,2)-START",,,,2,False,True
0,28,0.875,15,7,17.1,0.929126270445708,1,"1,(15,7)-START",,,,3,False,True
0,47,0.132,6,3,17.1,0.929126270445708,1,"1,(6,3)-START",,,,3,False,True
0,38,-0.309,8,7,16.1,0.929126270445708,1,"1,(8,7)-START",,,,2,False,True
0,6,0.956,12,18,15.1,0.929126270445708,1,"1,(12,18)-START",,,,1,False,True
0,23,0.615,4,17,16.1,0.929126270445708,1,"1,(4,17)-START",,,,2,False,True
0,0,-0.962,14,19,15.1,0.929126270445708,1,"1,(14,19)-START",,,,1,False,True
0,49,-0.626,3,1,15.1,0.929126270445708,1,"1,(3,1)-START",,,,1,False,True
0,29,0.714,14,10,17.1,0.929126270445708,1,2-STAY,,,,3,False,True
0,32,0.37,11,6,16.1,0.929126270445708,1,"1,(11,6)-START",,,,2,False,True
0,10,0.778,9,8,15.1,0.929126270445708,1,"4,(9,7)-FAIL",,,,1,False,True
0,22,0.29,11,5,17.1,0.929126270445708,1,"1,(11,5)-START",,,,3,False,True
0,43,0.722,15,16,17.1,0.929126270445708,1,"1,(15,16)-START",,,,3,False,True
0,4,-0.809,12,5,17.1,0.929126270445708,1,"1,(12,5)-START",,,,3,False,True
