step,agent_id,alpha,x,y,sugar,metabolism,age,decision,target_x,target_y,target_alpha,collected,in_house,alive
0,13,0.921,3,43,16.7,1.2800307334434837,1,"1,(3,43)-START",,,,3,False,True
0,22,0.766,0,14,13.7,1.2800307334434837,1,2-STAY,,,,0,False,True
0,12,0.553,46,15,13.7,1.2800307334434837,1,"1,(44,15)-START",44,15,,0,False,True
0,32,-0.456,40,4,14.7,1.2800307334434837,1,"1,(40,4)-START",,,,1,False,True
0,11,-0.74,12,12,13.7,1.2800307334434837,1,2-STAY,,,,0,False,True
0,47,-0.931,23,15,13.7,1.2800307334434837,1,2-STAY,,,,0,False,True
0,15,0.389,47,45,15.7,1.2800307334434837,1,2-STAY,,,,2,False,True
0,26,-0.32,6,23,14.7,1.2800307334434837,1,"1,(5,23)-START",5,23,,1,False,True
0,30,0.47,10,41,13.7,1.2800307334434837,1,"1,(8,41)-START",8,41,,0,False,True
0,19,0.368,28,47,13.7,1.2800307334434837,1,"1,(27,48)-START",27,48,,0,False,True
0,1,0.027,9,49,13.7,1.2800307334434837,1,"1,(9,49)-START",,,,0,False,True
0,17,-0.093,30,40,13.7,1.2800307334434837,1,2-STAY,,,,0,False,True
0,45,-0.733,36,48,13.7,1.2800307334434837,1,"1,(36,45)-START",36,45,,0,False,True
0,3,0.532,36,25,13.7,1.2800307334434837,1,"1,(36,25)-START",,,,0,False,True
0,2,0.268,18,44,16.7,1.2800307334434837,1,"1,(18,44)-START",,,,3,False,True
0,27,0.433,14,38,13.7,1.2800307334434837,1,2-STAY,,,,0,False,True
0,6,-0.86,6,32,14.7,1.2800307334434837,1,"1,(6,30)-START",6,30,,1,False,True
0,29,-0.755,39,30,13.7,1.2800307334434837,1,2-STAY,,,,0,False,True
0,36,0.993,15,4,14.7,1.2800307334434837,1,"1,(15,5)-START",15,5,,1,False,True
0,10,-0.048,5,30,16.7,1.2800307334434837,1,"1,(5,30)-START",,,,3,False,True
0,35,-0.441,11,3,13.7,1.2800307334434837,1,"1,(11,3)-START",,,,0,False,True
0,4,-0.283,41,20,13.7,1.2800307334434837,1,"1,(41,21)-START",41,21,,0,False,True
0,34,0.253,43,33,14.7,1.2800307334434837,1,"1,(43,34)-START",43,34,,1,False,True
0,37,-0.34,47,38,13.7,1.2800307334434837,1,"1,(45,38)-START",45,38,,0,False,True
0,40,-0.854,35,28,13.7,1.2800307334434837,1,2-STAY,,,,0,False,True
0,49,0.728,32,17,13.7,1.2800307334434837,1,2-STAY,,,,0,False,True
0,46,0.006,46,34,13.7,1.2800307334434837,1,"1,(44,33)-START",44,33,,0,False,True
0,21,-0.444,46,2,15.7,1.2800307334434837,1,"1,(44,2)-START",44,2,,2,False,True
0,42,-0.851,41,8,14.7,1.2800307334434837,1,"1,(40,8)-START",40,8,,1,False,True
0,43,0.302,28,25,13.7,1.2800307334434837,1,2-STAY,,,,0,False,True
0,18,-0.533,34,8,13.7,1.2800307334434837,1,"1,(34,6)-START",34,6,,0,False,True
0,24,-0.437,35,34,13.7,1.2800307334434837,1,2-STAY,,,,0,False,True
0,41,0.887,15,8,13.7,1.2800307334434837,1,"1,(15,7)-START",15,7,,0,False,True
0,25,-0.602,22,37,13.7,1.2800307334434837,1,"1,(22,39)-START",22,39,,0,False,True
0,5,0.234,21,18,13.7,1.2800307334434837,1,2-STAY,,,,0,False,True
0,0,-0.982,6,36,14.7,1.2800307334434837,1,"1,(6,36)-START",,,,1,False,True
0,9,-0.311,17,2,13.7,1.2800307334434837,1,"1,(16,4)-START",16,4,,0,False,True
0,31,0.299,1,39,13.7,1.2800307334434837,1,"1,(1,39)-START",,,,0,False,True
0,39,-0.194,19,25,13.7,1.2800307334434837,1,2-STAY,,,,0,False,True
0,20,0.639,22,39,13.7,1.2800307334434837,1,2-STAY,,,,0,False,True
0,7,0.918,6,17,14.7,1.2800307334434837,1,2-STAY,,,,1,False,True
0,33,-0.452,0,27,13.7,1.2800307334434837,1,2-STAY,,,,0,False,True
0,23,0.208,37,49,13.7,1.2800307334434837,1,"1,(36,49)-START",36,49,,0,False,True
0,38,-0.432,30,4,14.7,1.2800307334434837,1,"1,(30,4)-START",,,,1,False,True
0,14,0.42,43,27,14.7,1.2800307334434837,1,2-STAY,,,,1,False,True
0,48,-0.025,14,35,13.7,1.2800307334434837,1,2-STAY,,,,0,False,True
0,16,-0.261,42,21,13.7,1.2800307334434837,1,"1,(42,20)-START",42,20,,0,False,True
0,28,-0.904,27,47,13.7,1.2800307334434837,1,"1,(27,47)-START",,,,0,False,True
0,8,0.644,6,40,14.7,1.2800307334434837,1,2-STAY,,,,1,False,True
0,44,-0.452,29,5,16.7,1.2800307334434837,1,"1,(29,5)-START",,,,3,False,True
1,13,0.921,4,43,19.4,1.2800307334434837,2,"1,(4,43)-START",,,,4,False,True
1,40,-0.854,35,28,12.4,1.2800307334434837,2,2-STAY,,,,0,False,True
1,41,0.887,15,7,12.4,1.2800307334434837,2,TRAVELING,,,,0,False,True
1,2,0.268,17,44,18.4,1.2800307334434837,2,"1,(17,44)-START",,,,3,False,True
1,46,0.006,45,34,13.4,1.2800307334434837,2,TRAVELING,44,33,,1,False,True
1,21,-0.444,45,2,16.4,1.2800307334434837,2,TRAVELING,44,2,,2,False,True
1,42,-0.851,40,8,14.4,1.2800307334434837,2,TRAVELING,,,,1,False,True
1,27,0.433,14,38,12.4,1.2800307334434837,2,2-STAY,,,,0,False,True
1,10,-0.048,5,31,18.4,1.2800307334434837,2,"1,(5,31)-START",,,,3,False,True
1,48,-0.025,14,35,12.4,1.2800307334434837,2,2-STAY,,,,0,False,True
1,24,-0.437,35,34,12.4,1.2800307334434837,2,2-STAY,,,,0,False,True
1,18,-0.533,34,7,12.4,1.2800307334434837,2,TRAVELING,34,6,,0,False,True
1,15,0.389,47,45,15.4,1.2800307334434837,2,2-STAY,,,,1,False,True
