id,x,y,vision,metabolism,sugar,alpha
0,5,4,5,0.973180418445447,15,0.932
1,27,21,5,0.973180418445447,15,-0.785
2,20,7,5,0.973180418445447,15,-0.564
3,16,17,5,0.973180418445447,15,0.701
4,4,15,5,0.973180418445447,15,-0.566
5,2,13,5,0.973180418445447,15,-0.873
6,15,21,5,0.973180418445447,15,-0.674
7,4,1,5,0.973180418445447,15,0.396
8,9,29,5,0.973180418445447,15,-0.322
9,10,3,5,0.973180418445447,15,0.683
10,8,8,5,0.973180418445447,15,0.296
11,29,28,5,0.973180418445447,15,0.142
12,9,20,5,0.973180418445447,15,-0.724
13,20,13,5,0.973180418445447,15,-0.649
14,12,25,5,0.973180418445447,15,0.63
15,25,19,5,0.973180418445447,15,-0.445
16,11,3,5,0.973180418445447,15,-0.422
17,9,18,5,0.973180418445447,15,-0.006
18,3,24,5,0.973180418445447,15,-0.77
19,4,10,5,0.973180418445447,15,-0.057
20,21,10,5,0.973180418445447,15,0.564
21,0,25,5,0.973180418445447,15,-0.265
22,13,28,5,0.973180418445447,15,-0.367
23,25,18,5,0.973180418445447,15,0.828
24,20,12,5,0.973180418445447,15,-0.06
25,19,8,5,0.973180418445447,15,-0.69
26,11,6,5,0.973180418445447,15,-0.067
27,29,22,5,0.973180418445447,15,-0.554
28,20,29,5,0.973180418445447,15,0.142
29,7,4,5,0.973180418445447,15,-0.683
30,29,26,5,0.973180418445447,15,0.306
31,25,23,5,0.973180418445447,15,0.389
32,18,16,5,0.973180418445447,15,0.099
33,29,12,5,0.973180418445447,15,0.153
34,24,20,5,0.973180418445447,15,0.433
35,0,28,5,0.973180418445447,15,-0.091
36,9,1,5,0.973180418445447,15,0.272
37,0,0,5,0.973180418445447,15,0.483
38,21,20,5,0.973180418445447,15,-0.328
39,28,2,5,0.973180418445447,15,0.296
40,27,19,5,0.973180418445447,15,-0.103
41,27,26,5,0.973180418445447,15,-0.122
42,29,14,5,0.973180418445447,15,0.825
43,2,15,5,0.973180418445447,15,-0.681
44,24,2,5,0.973180418445447,15,0.715
45,21,19,5,0.973180418445447,15,0.416
46,27,7,5,0.973180418445447,15,-0.295
47,12,17,5,0.973180418445447,15,-0.149
48,8,19,5,0.973180418445447,15,-0.96
49,10,28,5,0.973180418445447,15,0.947
