step,agent_id,alpha,x,y,sugar,metabolism,age,decision,target_x,target_y,target_alpha,collected,in_house,alive
0,46,0.478,3,5,19.4,0.5937877680754614,1,"1,(3,4)-START",3,4,,5,False,True
0,29,-0.851,23,2,18.4,0.5937877680754614,1,"1,(22,2)-START",22,2,,4,False,True
0,12,-0.233,12,18,16.4,0.5937877680754614,1,"1,(10,18)-START",10,18,,2,False,True
0,30,0.245,15,26,16.4,0.5937877680754614,1,"1,(15,25)-START",15,25,,2,False,True
0,37,0.154,25,0,17.4,0.5937877680754614,1,"1,(25,2)-START",25,2,,3,False,True
0,16,0.488,5,15,17.4,0.5937877680754614,1,"1,(5,16)-START",5,16,,3,False,True
0,23,0.039,7,23,19.4,0.5937877680754614,1,"1,(6,23)-START",6,23,,5,False,True
0,6,-0.933,14,7,16.4,0.5937877680754614,1,2-STAY,,,,2,False,True
0,0,-0.163,1,24,18.4,0.5937877680754614,1,"1,(1,24)-START",,,,4,False,True
0,26,0.971,9,19,17.4,0.5937877680754614,1,"1,(7,19)-START",7,19,,3,False,True
0,45,-0.472,10,0,17.4,0.5937877680754614,1,"1,(10,0)-START",,,,3,False,True
0,43,-0.112,2,8,18.4,0.5937877680754614,1,"1,(2,8)-START",,,,4,False,True
0,14,0.762,19,27,17.4,0.5937877680754614,1,"1,(21,27)-START",21,27,,3,False,True
0,8,0.116,18,10,16.4,0.5937877680754614,1,"1,(18,11)-START",18,11,,2,False,True
0,22,0.559,8,18,17.4,0.5937877680754614,1,"1,(8,19)-START",8,19,,3,False,True
0,4,-0.145,9,18,16.4,0.5937877680754614,1,"1,(9,18)-START",,,,2,False,True
0,25,-0.24,25,6,19.4,0.5937877680754614,1,"1,(25,6)-START",,,,5,False,True
0,32,0.518,10,29,17.4,0.5937877680754614,1,"1,(10,29)-START",,,,3,False,True
0,49,0.39,19,0,17.4,0.5937877680754614,1,"1,(19,0)-START",,,,3,False,True
0,20,-0.477,16,29,16.4,0.5937877680754614,1,"1,(16,29)-START",,,,2,False,True
0,13,-0.494,16,26,16.4,0.5937877680754614,1,"1,(16,26)-START",,,,2,False,True
0,35,0.829,29,15,15.4,0.5937877680754614,1,2-STAY,,,,1,False,True
0,38,-0.137,5,11,17.4,0.5937877680754614,1,"1,(5,11)-START",,,,3,False,True
0,31,0.604,16,25,16.4,0.5937877680754614,1,"1,(16,26)-START",16,26,,2,False,True
0,10,0.83,25,23,19.4,0.5937877680754614,1,"1,(25,23)-START",,,,5,False,True
0,33,0.798,20,8,17.4,0.5937877680754614,1,"1,(20,8)-START",,,,3,False,True
0,28,0.254,6,17,17.4,0.5937877680754614,1,"1,(6,17)-START",,,,3,False,True
0,44,-0.172,20,3,18.4,0.5937877680754614,1,2-STAY,,,,4,False,True
0,18,-0.427,20,27,17.4,0.5937877680754614,1,"1,(20,27)-START",,,,3,False,True
0,27,-0.112,17,4,17.4,0.5937877680754614,1,2-STAY,,,,3,False,True
0,47,-0.598,27,15,16.4,0.5937877680754614,1,"1,(25,15)-START",25,15,,2,False,True
0,17,0.209,25,13,16.4,0.5937877680754614,1,"1,(25,15)-START",25,15,,2,False,True
0,48,-0.093,16,16,15.4,0.5937877680754614,1,"1,(16,17)-START",16,17,,1,False,True
0,42,0.055,19,11,16.4,0.5937877680754614,1,"1,(19,10)-START",19,10,,2,False,True
0,36,0.904,21,25,18.4,0.5937877680754614,1,"1,(21,27)-START",21,27,,4,False,True
0,41,0.461,4,4,19.4,0.5937877680754614,1,"1,(4,5)-START",4,5,,5,False,True
0,19,-0.522,25,25,19.4,0.5937877680754614,1,"1,(26,24)-START",26,24,,5,False,True
0,5,0.028,6,16,16.4,0.5937877680754614,1,"1,(6,15)-START",6,15,,2,False,True
0,1,-0.999,1,3,18.4,0.5937877680754614,1,"1,(1,4)-START",1,4,,4,False,True
0,7,0.375,10,22,17.4,0.5937877680754614,1,"1,(10,22)-START",,,,3,False,True
0,24,-0.772,8,19,17.4,0.5937877680754614,1,"1,(8,19)-START",,,,3,False,True
0,3,0.631,0,28,17.4,0.5937877680754614,1,"1,(0,28)-START",,,,3,False,True
0,15,0.691,28,22,18.4,0.5937877680754614,1,"1,(28,22)-START",,,,4,False,True
0,39,-0.632,26,22,18.4,0.5937877680754614,1,"1,(26,23)-START",26,23,,4,False,True
0,2,0.448,26,15,16.4,0.5937877680754614,1,"1,(26,15)-START",,,,2,False,True
0,40,-0.603,14,29,15.4,0.5937877680754614,1,"1,(16,29)-START",16,29,,1,False,True
0,21,-0.92,16,18,15.4,0.5937877680754614,1,"1,(16,18)-START",,,,1,False,True
0,34,0.887,18,16,15.4,0.5937877680754614,1,"1,(18,16)-START",,,,1,False,True
0,9,-0.523,23,6,19.4,0.5937877680754614,1,"1,(23,6)-START",,,,5,False,True
0,11,-0.332,0,4,17.4,0.5937877680754614,1,"1,(0,3)-START",0,3,,3,False,True
1,0,-0.163,1,25,21.8,0.5937877680754614,2,"1,(1,25)-START",,,,4,False,True
1,24,-0.772,7,19,19.8,0.5937877680754614,2,"1,(6,19)-START",6,19,,3,False,True
1,46,0.478,3,4,23.8,0.5937877680754614,2,TRAVELING,,,,5,False,True
1,16,0.488,5,16,19.8,0.5937877680754614,2,TRAVELING,,,,3,False,True
1,9,-0.523,24,6,23.8,0.5937877680754614,2,"1,(24,6)-START",,,,5,False,True
1,44,-0.172,20,3,18.8,0.5937877680754614,2,2-STAY,,,,1,False,True
1,22,0.559,8,19,17.8,0.5937877680754614,2,TRAVELING,,,,1,False,True
1,37,0.154,25,1,20.8,0.5937877680754614,2,TRAVELING,25,2,,4,False,True
1,28,0.254,7,17,18.8,0.5937877680754614,2,"1,(6,16)-START",6,16,,2,False,True
1,41,0.461,4,5,23.8,0.5937877680754614,2,TRAVELING,,,,5,False,True
1,13,-0.494,17,26,17.8,0.5937877680754614,2,"1,(15,26)-START",15,26,,2,False,True
1,40,-0.603,15,29,15.8,0.5937877680754614,2,TRAVELING,16,29,,1,False,True
1,10,0.83,26,23,23.8,0.5937877680754614,2,"1,(26,22)-START",26,22,,5,False,True
1,2,0.448,25,15,17.8,0.5937877680754614,2,"1,(24,15)-START",24,15,,2,False,True
1,18,-0.427,21,27,20.8,0.5937877680754614,2,"1,(19,27)-START",19,27,,4,False,True
1,8,0.116,18,11,17.8,0.5937877680754614,2,TRAVELING,,,,2,False,True
1,26,0.971,10,19,19.8,0.5937877680754614,2,TRAVELING,7,19,,3,False,True
1,43,-0.112,2,9,20.8,0.5937877680754614,2,"1,(2,9)-START",,,,3,False,True
1,47,-0.598,26,15,16.8,0.5937877680754614,2,TRAVELING,25,15,,1,False,True
1,1,-0.999,1,4,21.8,0.5937877680754614,2,TRAVELING,,,,4,False,True
1,20,-0.477,17,29,17.8,0.5937877680754614,2,"1,(17,29)-START",,,,2,False,True
1,42,0.055,19,10,18.8,0.5937877680754614,2,TRAVELING,,,,3,False,True
1,21,-0.92,16,19,16.8,0.5937877680754614,2,"1,(16,19)-START",,,,2,False,True
1,17,0.209,25,14,17.8,0.5937877680754614,2,TRAVELING,25,15,,2,False,True
1,30,0.245,15,25,17.8,0.5937877680754614,2,TRAVELING,,,,2,False,True
1,33,0.798,19,8,19.8,0.5937877680754614,2,"1,(19,8)-START",,,,3,False,True
1,31,0.604,16,26,16.8,0.5937877680754614,2,TRAVELING,,,,1,False,True
1,11,-0.332,0,3,19.8,0.5937877680754614,2,TRAVELING,,,,3,False,True
1,19,-0.522,26,25,23.8,0.5937877680754614,2,TRAVELING,26,24,,5,False,True
1,34,0.887,17,16,15.8,0.5937877680754614,2,"1,(17,16)-START",,,,1,False,True
1,3,0.631,0,29,19.8,0.5937877680754614,2,"1,(0,29)-START",,,,3,False,True
1,25,-0.24,26,6,23.8,0.5937877680754614,2,"1,(24,6)-START",24,6,,5,False,True
1,12,-0.233,11,18,17.8,0.5937877680754614,2,TRAVELING,10,18,,2,False,True
1,49,0.39,20,0,19.8,0.5937877680754614,2,"1,(20,0)-START",,,,3,False,True
1,14,0.762,20,27,17.8,0.5937877680754614,2,TRAVELING,21,27,,1,False,True
1,15,0.691,27,22,21.8,0.5937877680754614,2,"1,(26,22)-START",26,22,,4,False,True
1,36,0.904,21,26,21.8,0.5937877680754614,2,TRAVELING,21,27,,4,False,True
1,32,0.518,10,28,19.8,0.5937877680754614,2,"1,(10,28)-START",,,,3,False,True
1,7,0.375,9,22,20.8,0.5937877680754614,2,"1,(8,22)-START",8,22,,4,False,True
1,39,-0.632,25,22,22.8,0.5937877680754614,2,TRAVELING,26,23,,5,False,True
1,23,0.039,6,23,23.8,0.5937877680754614,2,TRAVELING,,,,5,False,True
1,5,0.028,6,15,17.8,0.5937877680754614,2,TRAVELING,,,,2,False,True
1,29,-0.851,22,2,21.8,0.5937877680754614,2,TRAVELING,,,,4,False,True
1,27,-0.112,17,4,17.8,0.5937877680754614,2,2-STAY,,,,1,False,True
1,45,-0.472,10,1,19.8,0.5937877680754614,2,"1,(10,1)-START",,,,3,False,True
1,35,0.829,28,15,15.8,0.5937877680754614,2,"1,(28,15)-START",,,,1,False,True
1,38,-0.137,4,11,19.8,0.5937877680754614,2,"1,(4,11)-START",,,,3,False,True
1,4,-0.145,8,18,16.8,0.5937877680754614,2,"1,(8,18)-START",,,,1,False,True
1,6,-0.933,14,7,16.8,0.5937877680754614,2,2-STAY,,,,1,False,True
1,48,-0.093,16,17,15.8,0.5937877680754614,2,TRAVELING,,,,1,False,True
2,49,0.39,21,0,22.2,0.5937877680754614,3,"1,(21,0)-START",,,,3,False,True
2,45,-0.472,9,1,22.2,0.5937877680754614,3,"1,(8,1)-START",8,1,,3,False,True
2,25,-0.24,25,6,24.2,0.5937877680754614,3,TRAVELING,24,6,,1,False,True
2,10,0.83,26,22,24.2,0.5937877680754614,3,TRAVELING,,,,1,False,True
2,3,0.631,0,28,20.2,0.5937877680754614,3,"1,(0,28)-START",,,,1,False,True
2,48,-0.093,17,17,16.2,0.5937877680754614,3,"1,(17,16)-START",17,16,,1,False,True
2,5,0.028,5,15,18.2,0.5937877680754614,3,"1,(5,16)-START",5,16,,1,False,True
2,30,0.245,14,25,19.2,0.5937877680754614,3,"1,(14,25)-START",,,,2,False,True
2,40,-0.603,16,29,16.2,0.5937877680754614,3,TRAVELING,,,,1,False,True
2,37,0.154,25,2,24.2,0.5937877680754614,3,TRAVELING,,,,4,False,True
2,44,-0.172,19,3,21.2,0.5937877680754614,3,"1,(19,3)-START",,,,3,False,True
