id,x,y,vision,metabolism,sugar,alpha
0,3,9,3,1.1265367845598036,15,0.615
1,9,27,3,1.1265367845598036,15,0.487
2,1,28,3,1.1265367845598036,15,0.25
3,4,8,3,1.1265367845598036,15,0.59
4,23,4,3,1.1265367845598036,15,-0.578
5,27,24,3,1.1265367845598036,15,0.435
6,2,19,3,1.1265367845598036,15,-0.184
7,22,1,3,1.1265367845598036,15,0.846
8,5,10,3,1.1265367845598036,15,-0.496
9,24,23,3,1.1265367845598036,15,0.925
10,3,13,3,1.1265367845598036,15,-0.82
11,24,10,3,1.1265367845598036,15,-0.366
12,12,22,3,1.1265367845598036,15,0.753
13,23,16,3,1.1265367845598036,15,0.321
14,27,20,3,1.1265367845598036,15,0.464
15,25,22,3,1.1265367845598036,15,0.287
16,18,21,3,1.1265367845598036,15,-0.88
17,29,11,3,1.1265367845598036,15,0.824
18,11,4,3,1.1265367845598036,15,0.253
19,0,7,3,1.1265367845598036,15,-0.0
20,19,13,3,1.1265367845598036,15,-0.412
21,13,12,3,1.1265367845598036,15,0.671
22,4,18,3,1.1265367845598036,15,-0.089
23,2,17,3,1.1265367845598036,15,-0.231
24,28,16,3,1.1265367845598036,15,0.225
25,0,19,3,1.1265367845598036,15,0.717
26,21,20,3,1.1265367845598036,15,0.041
27,9,10,3,1.1265367845598036,15,-0.398
28,5,0,3,1.1265367845598036,15,0.244
29,1,12,3,1.1265367845598036,15,0.89
30,3,0,3,1.1265367845598036,15,0.248
31,18,22,3,1.1265367845598036,15,-0.275
32,8,14,3,1.1265367845598036,15,-0.122
33,10,8,3,1.1265367845598036,15,0.943
34,20,20,3,1.1265367845598036,15,0.037
35,21,7,3,1.1265367845598036,15,-0.012
36,4,0,3,1.1265367845598036,15,0.195
37,8,27,3,1.1265367845598036,15,-0.041
38,5,19,3,1.1265367845598036,15,-0.571
39,2,28,3,1.1265367845598036,15,-0.817
40,22,4,3,1.1265367845598036,15,0.956
41,25,19,3,1.1265367845598036,15,-0.673
42,21,22,3,1.1265367845598036,15,0.321
43,22,14,3,1.1265367845598036,15,0.712
44,28,12,3,1.1265367845598036,15,0.299
45,8,12,3,1.1265367845598036,15,0.533
46,5,22,3,1.1265367845598036,15,0.051
47,0,2,3,1.1265367845598036,15,-0.358
48,20,26,3,1.1265367845598036,15,0.943
49,13,7,3,1.1265367845598036,15,-0.357
