step,agent_id,alpha,x,y,sugar,metabolism,age,decision,target_x,target_y,target_alpha,collected,in_house,alive
0,10,0.753,23,44,13.9,1.1265367845598036,1,"1,(23,44)-START",,,,0,False,True
0,4,-0.143,47,45,15.9,1.1265367845598036,1,"1,(45,45)-START",45,45,,2,False,True
0,9,-0.343,2,48,14.9,1.1265367845598036,1,"1,(2,46)-START",2,46,,1,False,True
0,34,-0.81,17,30,13.9,1.1265367845598036,1,"1,(17,29)-START",17,29,,0,False,True
0,26,0.89,4,25,14.9,1.1265367845598036,1,"1,(4,25)-START",,,,1,False,True
0,16,-0.501,41,1,14.9,1.1265367845598036,1,"1,(41,1)-START",,,,1,False,True
0,19,0.169,24,9,0,1.1265367845598036,0,"4,(24,10)",,,0.42,0,False,False
0,0,0.615,6,18,14.9,1.1265367845598036,1,"1,(5,18)-START",5,18,,1,False,True
0,31,0.037,40,40,16.9,1.1265367845598036,1,"1,(42,40)-START",42,40,,3,False,True
0,38,0.321,43,44,17.9,1.1265367845598036,1,"1,(41,44)-START",41,44,,4,False,True
0,6,-0.656,2,2,14.9,1.1265367845598036,1,"1,(2,3)-START",2,3,,1,False,True
0,17,-0.152,44,39,16.9,1.1265367845598036,1,"1,(44,41)-START",44,41,,3,False,True
0,15,-0.297,23,13,13.9,1.1265367845598036,1,2-STAY,,,,0,False,True
0,13,-0.491,43,41,15.9,1.1265367845598036,1,"1,(42,41)-START",42,41,,2,False,True
0,25,0.244,10,0,13.9,1.1265367845598036,1,"1,(9,1)-START",9,1,,0,False,True
0,8,-0.177,20,6,13.9,1.1265367845598036,1,2-STAY,,,,0,False,True
0,11,0.321,46,33,13.9,1.1265367845598036,1,"1,(44,33)-START",44,33,,0,False,True
0,2,-0.73,39,4,13.9,1.1265367845598036,1,2-STAY,,,,0,False,True
0,30,0.943,20,17,13.9,1.1265367845598036,1,"1,(18,17)-START",18,17,,0,False,True
0,27,0.248,6,0,13.9,1.1265367845598036,1,2-STAY,,,,0,False,True
0,7,0.55,16,22,13.9,1.1265367845598036,1,2-STAY,,,,0,False,True
0,49,0.712,1,40,13.9,1.1265367845598036,1,"1,(1,39)-START",1,39,,0,False,True
0,1,0.299,19,47,13.9,1.1265367845598036,1,2-STAY,,,,0,False,True
0,35,0.57,38,13,13.9,1.1265367845598036,1,"1,(38,12)-START",38,12,,0,False,True
0,33,0.195,8,1,14.9,1.1265367845598036,1,"1,(8,1)-START",,,,1,False,True
0,47,0.077,25,33,13.9,1.1265367845598036,1,2-STAY,,,,0,False,True
0,48,-0.175,1,43,14.9,1.1265367845598036,1,"1,(3,43)-START",3,43,,1,False,True
0,21,0.225,4,32,14.9,1.1265367845598036,1,"1,(5,32)-START",5,32,,1,False,True
0,12,0.242,41,46,15.9,1.1265367845598036,1,"1,(41,46)-START",,,,2,False,True
0,32,-0.012,42,14,13.9,1.1265367845598036,1,2-STAY,,,,0,False,True
0,22,0.717,2,39,13.9,1.1265367845598036,1,"1,(2,40)-START",2,40,,0,False,True
0,39,0.712,44,28,16.9,1.1265367845598036,1,"1,(44,28)-START",,,,3,False,True
0,24,-0.398,18,19,14.9,1.1265367845598036,1,"1,(18,18)-START",18,18,,1,False,True
0,28,-0.275,36,45,13.9,1.1265367845598036,1,2-STAY,,,,0,False,True
0,20,0.12,35,5,13.9,1.1265367845598036,1,2-STAY,,,,0,False,True
