step,agent_id,alpha,x,y,sugar,metabolism,age,decision,target_x,target_y,target_alpha,collected,in_house,alive
0,37,0.019,6,4,17.3,0.6669966022485205,1,"1,(7,5)-START",7,5,,3,False,True
0,29,-0.465,10,12,14.3,0.6669966022485205,1,2-STAY,,,,0,False,True
0,28,-0.936,7,26,15.3,0.6669966022485205,1,2-STAY,,,,1,False,True
0,11,0.459,26,1,14.3,0.6669966022485205,1,"1,(27,0)-START",27,0,,0,False,True
0,22,-0.857,21,20,0,0.6669966022485205,0,"4,(22,20)",,,0.403,0,False,False
0,16,-0.544,2,21,14.3,0.6669966022485205,1,"1,(2,24)-START",2,24,,0,False,True
0,43,0.361,26,0,14.3,0.6669966022485205,1,"1,(26,0)-START",,,,0,False,True
0,35,-0.475,16,17,14.3,0.6669966022485205,1,"1,(12,17)-START",12,17,,0,False,True
0,46,-0.413,10,3,0,0.6669966022485205,0,"4,(9,2)",,,0.711,0,False,False
0,14,0.237,26,20,29.3,0.6669966022485205,1,"4,(25,21)-WIN",,,-0.156,0,False,True
0,3,0.403,22,20,29.3,0.6669966022485205,1,"4,(21,20)-FAIL",,,,0,False,True
0,49,-0.643,15,24,14.3,0.6669966022485205,1,"1,(15,23)-START",15,23,,0,False,True
0,42,0.942,16,8,0,0.6669966022485205,0,"4,(17,7)",,,0.369,0,False,False
0,13,0.104,12,2,14.3,0.6669966022485205,1,2-STAY,,,,0,False,True
0,27,0.552,25,24,18.3,0.6669966022485205,1,"1,(25,24)-START",,,,4,False,True
0,8,-0.327,5,24,19.3,0.6669966022485205,1,"1,(4,24)-START",4,24,,5,False,True
0,5,0.739,7,25,16.3,0.6669966022485205,1,"1,(7,26)-START",7,26,,2,False,True
0,21,0.404,21,8,17.3,0.6669966022485205,1,2-STAY,,,,3,False,True
0,24,-0.075,7,4,16.3,0.6669966022485205,1,"1,(7,4)-START",,,,2,False,True
0,36,-0.201,28,19,14.3,0.6669966022485205,1,"1,(28,19)-START",,,,0,False,True
0,4,-0.102,12,7,14.3,0.6669966022485205,1,"1,(8,7)-START",8,7,,0,False,True
0,17,0.711,10,2,29.3,0.6669966022485205,1,"1,(10,3)-START",10,3,,0,False,True
0,25,0.28,8,28,14.3,0.6669966022485205,1,"1,(8,24)-START",8,24,,0,False,True
0,15,0.409,17,6,14.3,0.6669966022485205,1,"1,(17,7)-START",17,7,,0,False,True
0,45,0.537,23,8,14.3,0.6669966022485205,1,"1,(23,8)-START",,,,0,False,True
0,26,0.369,16,7,29.3,0.6669966022485205,1,"1,(16,8)-START",16,8,,0,False,True
0,2,0.122,20,0,14.3,0.6669966022485205,1,"1,(20,5)-START",20,5,,0,False,True
0,18,-0.24,26,3,15.3,0.6669966022485205,1,"1,(26,3)-START",,,,1,False,True
0,30,0.886,6,28,14.3,0.6669966022485205,1,"1,(6,24)-START",6,24,,0,False,True
0,39,0.255,2,4,14.3,0.6669966022485205,1,"1,(2,5)-START",2,5,,0,False,True
0,44,0.77,3,22,15.3,0.6669966022485205,1,"1,(3,22)-START",,,,1,False,True
0,47,-0.994,5,13,17.3,0.6669966022485205,1,"1,(5,11)-START",5,11,,3,False,True
0,41,0.992,11,19,14.3,0.6669966022485205,1,"1,(7,19)-START",7,19,,0,False,True
0,7,-0.444,12,10,14.3,0.6669966022485205,1,"1,(10,10)-START",10,10,,0,False,True
0,1,-0.535,2,5,15.3,0.6669966022485205,1,"1,(2,5)-START",,,,1,False,True
0,31,-0.371,27,22,14.3,0.6669966022485205,1,"1,(24,22)-START",24,22,,0,False,True
0,20,-0.289,5,12,17.3,0.6669966022485205,1,"1,(5,12)-START",,,,3,False,True
0,0,-0.936,17,13,14.3,0.6669966022485205,1,"1,(17,13)-START",,,,0,False,True
0,33,-0.082,28,20,14.3,0.6669966022485205,1,"1,(24,20)-START",24,20,,0,False,True
0,34,-0.507,9,4,14.3,0.6669966022485205,1,"1,(7,4)-START",7,4,,0,False,True
0,10,0.207,26,11,14.3,0.6669966022485205,1,"1,(24,8)-START",24,8,,0,False,True
0,23,0.068,21,5,15.3,0.6669966022485205,1,"1,(21,5)-START",,,,1,False,True
0,9,-0.807,3,12,14.3,0.6669966022485205,1,"1,(3,11)-START",3,11,,0,False,True
0,12,0.946,17,3,14.3,0.6669966022485205,1,2-STAY,,,,0,False,True
0,38,-0.906,3,24,16.3,0.6669966022485205,1,"1,(3,24)-START",,,,2,False,True
0,32,-0.209,19,15,14.3,0.6669966022485205,1,"1,(15,15)-START",15,15,,0,False,True
0,48,0.439,24,28,14.3,0.6669966022485205,1,"1,(24,25)-START",24,25,,0,False,True
0,19,0.668,13,20,14.3,0.6669966022485205,1,"1,(9,20)-START",9,20,,0,False,True
0,6,-0.681,23,25,17.3,0.6669966022485205,1,"1,(23,24)-START",23,24,,3,False,True
1,43,0.361,27,0,13.7,0.6669966022485205,2,"1,(26,1)-START",26,1,,0,False,True
1,37,0.019,6,5,20.7,0.6669966022485205,2,TRAVELING,7,5,,4,False,True
1,38,-0.906,4,24,19.7,0.6669966022485205,2,"1,(4,23)-START",4,23,,4,False,True
1,48,0.439,24,27,14.7,0.6669966022485205,2,TRAVELING,24,25,,1,False,True
1,47,-0.994,6,13,16.7,0.6669966022485205,2,TRAVELING,5,11,,0,False,True
1,49,-0.643,15,23,13.7,0.6669966022485205,2,TRAVELING,,,,0,False,True
1,15,0.409,17,7,13.7,0.6669966022485205,2,TRAVELING,,,,0,False,True
1,14,0.237,26,20,28.7,0.6669966022485205,2,2-STAY,,,,0,False,True
1,33,-0.082,27,20,13.7,0.6669966022485205,2,TRAVELING,24,20,,0,False,True
1,12,0.946,17,3,13.7,0.6669966022485205,2,2-STAY,,,,0,False,True
1,2,0.122,20,1,13.7,0.6669966022485205,2,TRAVELING,20,5,,0,False,True
1,17,0.711,10,3,28.7,0.6669966022485205,2,TRAVELING,,,,0,False,True
1,23,0.068,21,5,15.7,0.6669966022485205,2,2-STAY,,,,1,False,True
1,10,0.207,25,11,13.7,0.6669966022485205,2,TRAVELING,24,8,,0,False,True
1,36,-0.201,28,20,13.7,0.6669966022485205,2,"1,(28,20)-START",,,,0,False,True
1,13,0.104,12,2,13.7,0.6669966022485205,2,2-STAY,,,,0,False,True
1,8,-0.327,6,24,22.7,0.6669966022485205,2,TRAVELING,4,24,,4,False,True
1,25,0.28,8,27,13.7,0.6669966022485205,2,TRAVELING,8,24,,0,False,True
1,39,0.255,3,4,15.7,0.6669966022485205,2,TRAVELING,2,5,,2,False,True
1,29,-0.465,10,12,13.7,0.6669966022485205,2,2-STAY,,,,0,False,True
1,6,-0.681,23,24,20.7,0.6669966022485205,2,TRAVELING,,,,4,False,True
1,26,0.369,16,8,28.7,0.6669966022485205,2,TRAVELING,,,,0,False,True
1,18,-0.24,25,3,16.7,0.6669966022485205,2,"1,(22,3)-START",22,3,,2,False,True
1,27,0.552,25,24,18.7,0.6669966022485205,2,2-STAY,,,,1,False,True
1,41,0.992,10,19,16.7,0.6669966022485205,2,TRAVELING,7,19,,3,False,True
1,32,-0.209,18,15,13.7,0.6669966022485205,2,TRAVELING,15,15,,0,False,True
1,44,0.77,2,22,14.7,0.6669966022485205,2,"1,(2,21)-START",2,21,,0,False,True
1,11,0.459,27,1,13.7,0.6669966022485205,2,TRAVELING,27,0,,0,False,True
1,35,-0.475,15,17,13.7,0.6669966022485205,2,TRAVELING,12,17,,0,False,True
1,34,-0.507,8,4,13.7,0.6669966022485205,2,TRAVELING,7,4,,0,False,True
1,30,0.886,6,27,13.7,0.6669966022485205,2,TRAVELING,6,24,,0,False,True
1,20,-0.289,5,13,17.7,0.6669966022485205,2,"1,(5,13)-START",,,,1,False,True
1,9,-0.807,3,11,13.7,0.6669966022485205,2,TRAVELING,,,,0,False,True
1,7,-0.444,11,10,13.7,0.6669966022485205,2,TRAVELING,10,10,,0,False,True
1,3,0.403,21,20,28.7,0.6669966022485205,2,"1,(21,20)-START",,,,0,False,True
1,0,-0.936,16,13,16.7,0.6669966022485205,2,"1,(12,12)-START",12,12,,3,False,True
1,5,0.739,8,25,15.7,0.6669966022485205,2,TRAVELING,7,26,,0,False,True
1,1,-0.535,2,4,14.7,0.6669966022485205,2,"1,(2,4)-START",,,,0,False,True
1,4,-0.102,11,7,13.7,0.6669966022485205,2,TRAVELING,8,7,,0,False,True
1,24,-0.075,6,4,16.7,0.6669966022485205,2,"1,(6,4)-START",,,,1,False,True
1,31,-0.371,26,22,14.7,0.6669966022485205,2,TRAVELING,24,22,,1,False,True
1,19,0.668,12,20,13.7,0.6669966022485205,2,TRAVELING,9,20,,0,False,True
1,45,0.537,22,8,13.7,0.6669966022485205,2,"1,(22,8)-START",,,,0,False,True
1,28,-0.936,7,26,15.7,0.6669966022485205,2,"4,(7,25)-FAIL",,,,1,False,True
1,16,-0.544,3,21,13.7,0.6669966022485205,2,TRAVELING,2,24,,0,False,True
1,21,0.404,21,8,17.7,0.6669966022485205,2,2-STAY,,,,1,False,True
2,26,0.369,16,8,41.7,0.6669966022485205,3,"4,(17,7)-WIN",,,0.409,0,False,True
2,38,-0.906,4,23,22.0,0.6669966022485205,3,TRAVELING,,,,3,False,True
2,14,0.237,26,20,41.7,0.6669966022485205,3,"4,(27,20)-WIN",,,-0.082,0,False,True
2,34,-0.507,7,4,14.0,0.6669966022485205,3,TRAVELING,,,,1,False,True
2,29,-0.465,10,12,13.0,0.6669966022485205,3,2-STAY,,,,0,False,True
2,19,0.668,11,20,13.0,0.6669966022485205,3,TRAVELING,9,20,,0,False,True
2,39,0.255,3,5,17.0,0.6669966022485205,3,TRAVELING,2,5,,2,False,True
2,31,-0.371,25,22,16.0,0.6669966022485205,3,TRAVELING,24,22,,2,False,True
2,5,0.739,7,25,16.0,0.6669966022485205,3,TRAVELING,7,26,,1,False,True
2,7,-0.444,10,10,16.0,0.6669966022485205,3,TRAVELING,,,,3,False,True
2,27,0.552,25,24,18.0,0.6669966022485205,3,2-STAY,,,,0,False,True
2,41,0.992,9,19,16.0,0.6669966022485205,3,TRAVELING,7,19,,0,False,True
2,17,0.711,9,3,28.0,0.6669966022485205,3,"1,(5,4)-START",5,4,,0,False,True
2,8,-0.327,5,24,23.0,0.6669966022485205,3,TRAVELING,4,24,,1,False,True
2,28,-0.936,7,26,28.7,0.6669966022485205,3,"4,(6,27)-WIN",,,0.886,0,False,True
2,6,-0.681,24,24,25.0,0.6669966022485205,3,"1,(24,24)-START",,,,5,False,True
2,18,-0.24,24,3,18.0,0.6669966022485205,3,TRAVELING,22,3,,2,False,True
2,45,0.537,22,8,0,0.6669966022485205,2,"4,(21,8)",,,0.404,0,False,False
2,21,0.404,21,8,30.7,0.6669966022485205,3,"4,(22,8)-FAIL",,,,0,False,True
2,1,-0.535,2,4,14.0,0.6669966022485205,3,"4,(3,4)-FAIL",,,,0,False,True
2,25,0.28,8,26,13.0,0.6669966022485205,3,TRAVELING,8,24,,0,False,True
2,9,-0.807,4,11,13.0,0.6669966022485205,3,"1,(5,13)-START",5,13,,0,False,True
2,12,0.946,17,3,13.0,0.6669966022485205,3,2-STAY,,,,0,False,True
2,36,-0.201,27,20,13.0,0.6669966022485205,3,"1,(27,20)-START",,,,0,False,True
2,11,0.459,28,1,13.0,0.6669966022485205,3,TRAVELING,27,0,,0,False,True
2,24,-0.075,5,4,20.0,0.6669966022485205,3,"1,(6,5)-START",6,5,,4,False,True
2,23,0.068,22,5,17.0,0.6669966022485205,3,"1,(22,5)-START",,,,2,False,True
2,4,-0.102,10,7,13.0,0.6669966022485205,3,TRAVELING,8,7,,0,False,True
2,37,0.019,7,5,22.0,0.6669966022485205,3,TRAVELING,,,,2,False,True
2,16,-0.544,2,21,13.0,0.6669966022485205,3,TRAVELING,2,24,,0,False,True
2,32,-0.209,17,15,13.0,0.6669966022485205,3,TRAVELING,15,15,,0,False,True
2,10,0.207,24,11,16.0,0.6669966022485205,3,TRAVELING,24,8,,3,False,True
2,20,-0.289,4,13,17.0,0.6669966022485205,3,"1,(6,13)-START",6,13,,0,False,True
2,44,0.77,3,22,15.0,0.6669966022485205,3,TRAVELING,2,21,,1,False,True
2,2,0.122,20,2,13.0,0.6669966022485205,3,TRAVELING,20,5,,0,False,True
2,13,0.104,12,2,13.0,0.6669966022485205,3,2-STAY,,,,0,False,True
2,49,-0.643,15,23,13.0,0.6669966022485205,3,2-STAY,,,,0,False,True
2,43,0.361,26,0,13.0,0.6669966022485205,3,TRAVELING,26,1,,0,False,True
2,3,0.403,21,21,31.0,0.6669966022485205,3,"1,(21,21)-START",,,,3,False,True
2,48,0.439,24,26,16.0,0.6669966022485205,3,TRAVELING,24,25,,2,False,True
2,0,-0.936,15,13,16.0,0.6669966022485205,3,TRAVELING,12,12,,0,False,True
2,35,-0.475,14,17,13.0,0.6669966022485205,3,TRAVELING,12,17,,0,False,True
2,47,-0.994,5,13,16.0,0.6669966022485205,3,TRAVELING,5,11,,0,False,True
3,6,-0.681,23,24,25.3,0.6669966022485205,4,"1,(25,24)-START",25,24,,1,False,True
3,23,0.068,21,5,17.3,0.6669966022485205,4,"1,(21,4)-START",21,4,,1,False,True
3,25,0.28,8,25,12.3,0.6669966022485205,4,TRAVELING,8,24,,0,False,True
3,16,-0.544,2,22,12.3,0.6669966022485205,4,TRAVELING,2,24,,0,False,True
3,10,0.207,24,10,18.3,0.6669966022485205,4,TRAVELING,24,8,,3,False,True
3,24,-0.075,6,4,20.3,0.6669966022485205,4,TRAVELING,6,5,,1,False,True
3,36,-0.201,28,20,12.3,0.6669966022485205,4,"1,(26,20)-START",26,20,,0,False,True
3,44,0.77,3,21,14.3,0.6669966022485205,4,TRAVELING,2,21,,0,False,True
3,41,0.992,8,19,15.3,0.6669966022485205,4,TRAVELING,7,19,,0,False,True
3,21,0.404,21,8,31.0,0.6669966022485205,4,2-STAY,,,,1,False,True
3,38,-0.906,5,23,25.3,0.6669966022485205,4,"1,(5,24)-START",5,24,,4,False,True
3,35,-0.475,13,17,12.3,0.6669966022485205,4,TRAVELING,12,17,,0,False,True
3,49,-0.643,16,23,12.3,0.6669966022485205,4,"1,(18,18)-START",18,18,,0,False,True
3,37,0.019,7,5,36.3,0.6669966022485205,4,"4,(7,4)-WIN",,,-0.507,1,False,True
3,32,-0.209,16,15,12.3,0.6669966022485205,4,TRAVELING,15,15,,0,False,True
3,39,0.255,2,5,17.3,0.6669966022485205,4,TRAVELING,,,,1,False,True
3,48,0.439,24,25,19.3,0.6669966022485205,4,TRAVELING,,,,4,False,True
3,1,-0.535,2,4,13.3,0.6669966022485205,4,"3,(3,5)-FAIL-LOW SUG",,,,0,False,True
3,11,0.459,27,1,12.3,0.6669966022485205,4,TRAVELING,27,0,,0,False,True
3,26,0.369,17,8,41.0,0.6669966022485205,4,"1,(17,7)-START",17,7,,0,False,True
3,47,-0.994,5,12,17.3,0.6669966022485205,4,TRAVELING,5,11,,2,False,True
