id,x,y,vision,metabolism,sugar,alpha
0,37,27,6,0.6669966022485205,15,-0.936
1,5,13,6,0.6669966022485205,15,-0.535
2,38,1,6,0.6669966022485205,15,0.122
3,45,41,6,0.6669966022485205,15,0.403
4,26,14,6,0.6669966022485205,15,-0.102
5,17,0,6,0.6669966022485205,15,0.518
6,10,44,6,0.6669966022485205,15,-0.155
7,17,9,6,0.6669966022485205,15,-0.569
8,48,21,6,0.6669966022485205,15,-0.796
9,24,6,6,0.6669966022485205,15,-0.282
10,22,38,6,0.6669966022485205,15,-0.471
11,2,46,6,0.6669966022485205,15,-0.081
12,7,24,6,0.6669966022485205,15,-0.842
13,18,40,6,0.6669966022485205,15,0.237
14,23,36,6,0.6669966022485205,15,-0.615
15,4,2,6,0.6669966022485205,15,0.323
16,49,18,6,0.6669966022485205,15,0.97
17,14,6,6,0.6669966022485205,15,-0.24
18,29,40,6,0.6669966022485205,15,0.668
19,10,23,6,0.6669966022485205,15,-0.289
20,42,17,6,0.6669966022485205,15,0.404
21,43,41,6,0.6669966022485205,15,-0.857
22,40,10,6,0.6669966022485205,15,0.068
23,15,10,6,0.6669966022485205,15,-0.075
24,17,40,6,0.6669966022485205,15,0.376
25,14,43,6,0.6669966022485205,15,-0.351
26,49,49,6,0.6669966022485205,15,-0.888
27,2,20,6,0.6669966022485205,15,-0.198
28,4,13,6,0.6669966022485205,15,0.826
29,36,45,6,0.6669966022485205,15,-0.371
30,41,31,6,0.6669966022485205,15,-0.209
31,41,29,6,0.6669966022485205,15,-0.714
32,8,15,6,0.6669966022485205,15,0.49
33,34,16,6,0.6669966022485205,15,0.494
34,27,37,6,0.6669966022485205,15,-0.201
35,14,8,6,0.6669966022485205,15,0.019
36,5,48,6,0.6669966022485205,15,-0.906
37,7,9,6,0.6669966022485205,15,0.255
38,43,27,6,0.6669966022485205,15,0.193
39,24,24,6,0.6669966022485205,15,0.192
40,29,33,6,0.6669966022485205,15,-0.497
41,35,0,6,0.6669966022485205,15,0.361
42,7,43,6,0.6669966022485205,15,0.77
43,48,17,6,0.6669966022485205,15,0.537
44,21,7,6,0.6669966022485205,15,-0.413
45,10,29,6,0.6669966022485205,15,-0.994
46,46,46,6,0.6669966022485205,15,-0.473
47,32,48,6,0.6669966022485205,15,-0.643
48,6,40,6,0.6669966022485205,15,-0.403
49,40,32,6,0.6669966022485205,15,0.218
