step,agent_id,alpha,x,y,sugar,metabolism,age,decision,target_x,target_y,target_alpha,collected,in_house,alive
0,30,0.57,18,6,15.9,1.1265367845598036,1,"1,(18,6)-START",,,,2,False,True
0,36,-0.358,0,3,14.9,1.1265367845598036,1,"1,(0,3)-START",,,,1,False,True
0,2,-0.457,3,4,17.9,1.1265367845598036,1,"1,(3,4)-START",,,,4,False,True
0,31,0.385,1,2,14.9,1.1265367845598036,1,"1,(1,2)-START",,,,1,False,True
0,7,-0.177,9,3,15.9,1.1265367845598036,1,"1,(9,3)-START",,,,2,False,True
0,11,0.819,2,15,16.9,1.1265367845598036,1,"1,(2,15)-START",,,,3,False,True
0,42,-0.876,6,7,17.9,1.1265367845598036,1,"1,(5,8)-START",5,8,,4,False,True
0,16,-0.089,5,18,15.9,1.1265367845598036,1,"1,(5,18)-START",,,,2,False,True
0,32,-0.673,13,19,14.9,1.1265367845598036,1,"1,(12,18)-START",12,18,,1,False,True
0,22,-0.198,7,1,15.9,1.1265367845598036,1,"1,(7,1)-START",,,,2,False,True
0,1,0.798,8,1,14.9,1.1265367845598036,1,"1,(8,1)-START",,,,1,False,True
0,13,-0.0,0,8,14.9,1.1265367845598036,1,"1,(1,7)-START",1,7,,1,False,True
0,29,-0.81,7,15,17.9,1.1265367845598036,1,"1,(7,15)-START",,,,4,False,True
0,3,0.985,5,6,18.9,1.1265367845598036,1,"1,(5,5)-START",5,5,,5,False,True
0,46,-0.894,12,19,14.9,1.1265367845598036,1,"1,(12,19)-START",,,,1,False,True
0,25,-0.599,13,14,18.9,1.1265367845598036,1,"1,(13,14)-START",,,,5,False,True
0,12,-0.688,5,11,16.9,1.1265367845598036,1,"1,(5,10)-START",5,10,,3,False,True
0,10,0.186,18,8,14.9,1.1265367845598036,1,"1,(18,9)-START",18,9,,1,False,True
0,18,0.805,15,19,14.9,1.1265367845598036,1,"1,(15,18)-START",15,18,,1,False,True
0,19,0.317,18,17,14.9,1.1265367845598036,1,"1,(18,17)-START",,,,1,False,True
0,28,0.195,5,0,14.9,1.1265367845598036,1,"1,(5,0)-START",,,,1,False,True
0,49,-0.833,13,1,15.9,1.1265367845598036,1,"1,(13,2)-START",13,2,,2,False,True
0,48,-0.508,2,12,15.9,1.1265367845598036,1,"1,(2,12)-START",,,,2,False,True
0,21,-0.98,4,5,18.9,1.1265367845598036,1,"1,(4,6)-START",4,6,,5,False,True
0,27,-0.012,15,7,17.9,1.1265367845598036,1,"1,(15,6)-START",15,6,,4,False,True
0,33,0.299,15,12,17.9,1.1265367845598036,1,"1,(13,12)-START",13,12,,4,False,True
0,45,0.677,15,16,17.9,1.1265367845598036,1,"1,(15,16)-START",,,,4,False,True
0,39,0.362,18,0,13.9,1.1265367845598036,1,"1,(18,1)-START",18,1,,0,False,True
0,37,-0.357,12,7,16.9,1.1265367845598036,1,"1,(12,6)-START",12,6,,3,False,True
0,41,0.817,0,7,14.9,1.1265367845598036,1,"1,(0,7)-START",,,,1,False,True
0,23,0.248,4,0,14.9,1.1265367845598036,1,"1,(4,0)-START",,,,1,False,True
0,47,0.488,11,14,16.9,1.1265367845598036,1,"1,(10,14)-START",10,14,,3,False,True
0,15,0.671,14,12,17.9,1.1265367845598036,1,"1,(14,12)-START",,,,4,False,True
0,38,-0.568,14,17,16.9,1.1265367845598036,1,"1,(14,17)-START",,,,3,False,True
0,34,0.533,7,12,16.9,1.1265367845598036,1,"1,(7,12)-START",,,,3,False,True
